Bug_id,Timestamp,Status
322306,2006-01-03 22:10:13,RESOLVED
322307,2006-02-11 21:59:49,RESOLVED
322311,2006-01-03 23:32:48,RESOLVED
322313,2006-04-08 17:02:02,RESOLVED
322336,2007-06-18 06:06:09,RESOLVED
322349,2006-01-04 07:09:25,VERIFIED
322353,2006-01-08 21:09:55,RESOLVED
322357,2006-01-04 22:06:09,RESOLVED
322365,2007-09-27 05:42:46,RESOLVED
322369,2006-01-17 16:05:59,RESOLVED
322371,2006-01-04 10:10:05,RESOLVED
322375,2007-07-04 05:50:15,RESOLVED
322378,2006-01-04 10:13:00,RESOLVED
322379,2006-01-05 16:39:04,RESOLVED
322384,2006-01-04 11:44:29,RESOLVED
322387,2006-01-04 18:25:40,RESOLVED
322390,2006-01-04 11:52:27,RESOLVED
322396,2010-05-22 15:02:21,RESOLVED
322397,2009-12-24 10:17:01,RESOLVED
322405,2006-01-04 13:02:01,RESOLVED
322411,2006-01-04 14:48:02,RESOLVED
322420,2006-01-05 12:54:25,RESOLVED
322421,2006-04-30 19:43:36,RESOLVED
322425,2006-01-04 16:23:54,RESOLVED
322428,2006-01-04 16:59:37,RESOLVED
322431,2006-02-19 11:48:49,RESOLVED
322433,2006-05-08 10:45:36,RESOLVED
322444,2008-10-04 12:05:26,RESOLVED
322447,2010-04-25 23:48:46,RESOLVED
322448,2006-01-05 08:27:17,RESOLVED
322456,2007-06-25 01:14:13,RESOLVED
322460,2006-09-07 05:00:42,RESOLVED
322478,2011-02-06 09:39:20,VERIFIED
322481,2006-01-05 06:46:23,RESOLVED
322487,2006-01-05 07:04:16,RESOLVED
322489,2006-01-05 07:47:08,RESOLVED
322491,2007-07-04 05:50:31,RESOLVED
322502,2006-01-07 09:41:17,RESOLVED
322503,2006-01-09 11:47:56,RESOLVED
322506,2006-01-05 11:35:38,RESOLVED
322507,2006-01-22 13:44:06,RESOLVED
322511,2011-05-31 00:43:09,RESOLVED
322516,2006-01-07 22:00:53,RESOLVED
322517,2010-05-22 15:02:41,RESOLVED
322519,2010-05-22 15:12:26,RESOLVED
322521,2006-01-05 15:05:32,RESOLVED
322523,2006-01-06 13:31:39,RESOLVED
322532,2007-06-06 07:34:03,RESOLVED
322538,2006-12-14 06:40:28,RESOLVED
322539,2010-05-15 07:54:43,RESOLVED
322540,2006-01-06 15:06:34,RESOLVED
322545,2010-08-01 00:20:08,VERIFIED
322546,2006-04-27 18:29:47,RESOLVED
322551,2012-01-04 08:00:33,VERIFIED
322552,2006-01-06 03:37:06,RESOLVED
322554,2007-06-27 06:14:18,RESOLVED
322556,2006-04-07 23:45:36,RESOLVED
322557,2006-01-06 01:21:10,RESOLVED
322559,2006-01-06 04:21:27,RESOLVED
322563,2007-07-04 05:51:43,RESOLVED
322579,2006-01-06 08:01:37,RESOLVED
322582,2007-06-07 13:08:41,RESOLVED
322583,2006-01-06 09:02:40,RESOLVED
322586,2007-06-04 04:09:44,RESOLVED
322587,2006-01-09 20:20:01,RESOLVED
322601,2009-02-24 00:28:11,RESOLVED
322610,2007-04-17 11:04:09,RESOLVED
322614,2006-01-08 14:36:21,VERIFIED
322616,2007-07-04 05:52:14,RESOLVED
322623,2006-01-09 04:57:11,VERIFIED
322629,2006-04-08 17:00:06,RESOLVED
322630,2006-01-06 16:52:06,RESOLVED
322631,2006-01-06 17:10:17,RESOLVED
322632,2006-04-08 16:55:24,RESOLVED
322633,2006-01-07 06:04:31,VERIFIED
322640,2006-01-07 00:38:19,RESOLVED
322643,2007-08-12 19:57:04,RESOLVED
322645,2008-03-08 02:58:44,RESOLVED
322648,2010-11-15 09:52:51,RESOLVED
322650,2007-09-27 05:09:45,RESOLVED
322651,2007-06-06 20:36:23,RESOLVED
322659,2006-01-08 06:04:55,RESOLVED
322662,2006-09-22 23:10:21,RESOLVED
322664,2007-04-03 11:56:48,RESOLVED
322665,2006-01-07 06:22:21,RESOLVED
322669,2006-01-07 08:10:51,RESOLVED
322671,2006-01-07 08:21:57,RESOLVED
322674,2006-09-25 18:55:48,RESOLVED
322675,2007-06-27 05:05:52,RESOLVED
322676,2006-01-14 16:30:04,RESOLVED
322679,2006-01-07 09:09:39,RESOLVED
322681,2006-01-07 10:31:29,RESOLVED
322684,2006-01-07 08:49:32,RESOLVED
322698,2006-02-01 12:35:56,RESOLVED
322703,2006-01-07 18:13:06,RESOLVED
322706,2006-01-07 14:16:30,RESOLVED
322715,2006-01-07 19:38:06,RESOLVED
322722,2006-03-12 06:31:23,RESOLVED
322723,2011-02-06 09:44:30,VERIFIED
322742,2007-05-31 14:54:38,RESOLVED
322743,2006-01-08 06:03:27,VERIFIED
322750,2009-04-01 12:26:08,RESOLVED
322755,2006-01-08 08:47:12,RESOLVED
322756,2006-01-08 09:27:40,RESOLVED
322757,2006-01-18 15:06:36,VERIFIED
322758,2006-01-10 16:50:27,RESOLVED
322775,2006-01-08 21:47:00,RESOLVED
322778,2012-03-22 21:14:34,RESOLVED
322785,2009-09-08 14:55:31,VERIFIED
322791,2006-01-10 17:17:19,VERIFIED
322795,2006-01-08 20:08:46,RESOLVED
322801,2006-01-08 22:40:38,RESOLVED
322803,2006-01-09 06:22:35,RESOLVED
322811,2006-01-11 15:09:46,RESOLVED
322814,2006-11-28 03:43:09,RESOLVED
322817,2006-01-09 06:23:24,RESOLVED
322826,2007-04-07 10:12:30,RESOLVED
322829,2006-01-10 08:33:02,RESOLVED
322835,2006-01-10 09:14:57,RESOLVED
322843,2007-07-10 06:01:34,RESOLVED
322864,2006-01-10 07:41:32,RESOLVED
322867,2007-06-05 07:48:18,RESOLVED
322868,2006-04-07 06:16:21,VERIFIED
322873,2010-05-15 07:55:10,RESOLVED
322876,2007-09-20 04:43:46,RESOLVED
322880,2006-01-10 15:31:39,RESOLVED
322883,2006-01-10 00:16:25,RESOLVED
322887,2006-01-09 20:05:36,RESOLVED
322891,2006-01-10 15:28:38,RESOLVED
322892,2006-01-10 02:49:47,RESOLVED
322901,2006-01-10 14:50:20,RESOLVED
322902,2006-01-10 13:39:41,RESOLVED
322903,2006-06-23 19:44:44,RESOLVED
322909,2007-09-27 05:14:04,RESOLVED
322911,2006-01-10 07:46:10,RESOLVED
322913,2007-02-05 23:04:05,RESOLVED
322915,2007-09-12 15:06:39,RESOLVED
322927,2006-01-10 06:54:54,RESOLVED
322934,2006-08-31 17:12:57,RESOLVED
322937,2006-01-10 10:11:18,VERIFIED
322943,2009-06-29 06:49:43,RESOLVED
322951,2006-01-10 10:39:28,RESOLVED
322967,2006-01-23 08:48:43,RESOLVED
322972,2006-01-10 16:52:45,RESOLVED
322977,2007-06-22 06:40:06,RESOLVED
322983,2008-12-27 08:24:18,RESOLVED
322986,2006-01-26 20:41:40,RESOLVED
322988,2006-03-06 16:00:31,RESOLVED
322989,2006-02-15 16:02:53,RESOLVED
322990,2006-04-08 16:53:39,RESOLVED
322997,2007-06-06 06:37:30,RESOLVED
323000,2011-02-06 09:42:51,VERIFIED
323002,2006-10-21 12:05:12,RESOLVED
323019,2007-07-03 12:07:24,RESOLVED
323021,2006-01-11 01:48:24,RESOLVED
323023,2006-01-11 20:12:08,RESOLVED
323029,2010-08-18 20:23:53,RESOLVED
323030,2007-07-04 06:01:49,RESOLVED
323037,2007-02-03 20:30:53,RESOLVED
323038,2006-01-11 09:35:53,RESOLVED
323043,2006-01-11 20:27:12,RESOLVED
323045,2006-01-11 08:12:36,RESOLVED
323047,2009-07-06 02:01:19,RESOLVED
323066,2006-01-12 08:40:18,RESOLVED
323069,2006-01-12 08:35:32,VERIFIED
323071,2010-05-22 15:12:37,RESOLVED
323074,2006-01-20 18:55:15,RESOLVED
323078,2006-01-11 18:12:29,RESOLVED
323089,2010-05-16 13:54:44,RESOLVED
323095,2006-01-17 16:23:23,RESOLVED
323096,2006-02-06 08:53:22,RESOLVED
323107,2009-01-16 04:17:43,RESOLVED
323117,2007-09-27 05:32:35,RESOLVED
323119,2006-01-11 23:51:24,RESOLVED
323120,2006-05-23 16:20:57,RESOLVED
323132,2006-01-12 17:42:58,VERIFIED
323134,2010-02-20 21:23:01,RESOLVED
323146,2011-02-06 09:50:16,VERIFIED
323150,2007-06-05 12:31:26,RESOLVED
323152,2006-01-19 12:46:20,RESOLVED
323164,2006-03-07 04:56:37,RESOLVED
323167,2006-01-13 07:28:44,RESOLVED
323172,2006-01-12 07:57:17,RESOLVED
323173,2006-02-22 06:45:30,RESOLVED
323176,2006-01-12 08:09:36,RESOLVED
323185,2007-06-05 07:52:26,RESOLVED
323194,2006-05-08 11:40:36,RESOLVED
323209,2007-07-03 12:05:35,RESOLVED
323213,2007-07-08 23:46:00,RESOLVED
323216,2006-02-19 11:42:10,RESOLVED
323219,2007-06-11 21:52:37,RESOLVED
323236,2007-06-20 15:23:46,RESOLVED
323242,2006-06-21 16:11:18,RESOLVED
323256,2006-09-26 18:56:44,VERIFIED
323258,2006-01-12 18:40:39,RESOLVED
323259,2007-07-25 05:04:39,RESOLVED
323263,2007-06-05 07:53:39,RESOLVED
323264,2006-01-14 13:07:40,RESOLVED
323269,2007-07-03 12:04:21,RESOLVED
323270,2007-12-11 03:14:27,RESOLVED
323271,2006-01-16 03:32:04,RESOLVED
323277,2011-02-06 09:40:06,VERIFIED
323280,2007-06-02 16:49:25,RESOLVED
323281,2006-09-23 09:54:22,RESOLVED
323289,2006-01-13 03:53:54,RESOLVED
323295,2006-05-18 13:10:57,RESOLVED
323304,2007-06-05 11:13:04,RESOLVED
323310,2006-01-13 12:01:47,RESOLVED
323312,2011-02-06 09:50:05,VERIFIED
323322,2006-01-16 22:19:21,RESOLVED
323327,2006-01-13 11:02:05,VERIFIED
323342,2006-01-23 16:34:50,RESOLVED
323344,2006-03-10 22:03:34,RESOLVED
323345,2006-04-09 08:53:38,RESOLVED
323349,2009-01-25 11:18:10,RESOLVED
323356,2006-01-13 16:03:24,RESOLVED
323362,2011-08-30 14:07:21,RESOLVED
323368,2006-01-14 19:32:00,RESOLVED
323398,2009-01-01 09:21:47,RESOLVED
323399,2006-01-15 10:32:43,RESOLVED
323403,2006-01-14 11:58:28,RESOLVED
323408,2007-06-05 07:56:57,RESOLVED
323413,2008-04-29 18:52:36,RESOLVED
323418,2006-01-14 07:39:07,RESOLVED
323419,2006-01-14 21:08:12,RESOLVED
323422,2010-05-22 15:12:40,RESOLVED
323423,2007-06-04 02:26:22,RESOLVED
323425,2006-01-14 08:31:57,RESOLVED
323429,2006-01-14 09:43:38,RESOLVED
323432,2006-01-14 09:32:31,RESOLVED
323434,2007-06-06 06:42:02,RESOLVED
323440,2006-01-16 13:43:23,VERIFIED
323443,2007-12-09 05:08:10,RESOLVED
323446,2007-06-27 22:51:27,RESOLVED
323452,2006-01-14 12:07:06,RESOLVED
323459,2006-02-20 16:59:01,RESOLVED
323462,2010-05-16 13:54:58,RESOLVED
323464,2010-05-15 10:46:50,RESOLVED
323466,2006-01-14 16:04:07,RESOLVED
323467,2006-02-19 11:05:01,RESOLVED
323469,2011-02-06 09:47:11,VERIFIED
323472,2006-01-25 14:00:51,RESOLVED
323475,2007-06-04 00:28:45,RESOLVED
323478,2006-01-14 19:22:49,RESOLVED
323483,2006-01-15 19:04:06,RESOLVED
323484,2006-01-30 02:04:47,RESOLVED
323490,2006-01-14 22:04:21,RESOLVED
323491,2007-06-04 02:27:42,RESOLVED
323492,2006-01-24 09:53:16,RESOLVED
323505,2006-01-15 11:41:24,VERIFIED
323522,2006-03-01 09:16:41,RESOLVED
323523,2007-06-04 02:28:32,RESOLVED
323532,2006-01-17 18:26:45,RESOLVED
323536,2006-02-10 06:19:19,RESOLVED
323537,2006-02-27 19:20:44,RESOLVED
323538,2006-01-15 15:00:51,RESOLVED
323544,2006-02-19 11:01:00,RESOLVED
323545,2006-01-16 15:38:01,RESOLVED
323549,2006-01-19 19:03:34,RESOLVED
323552,2006-02-01 13:20:48,RESOLVED
323561,2007-08-30 15:05:17,RESOLVED
323565,2010-12-16 11:50:57,RESOLVED
323568,2006-01-16 00:40:16,RESOLVED
323572,2007-06-17 04:05:20,RESOLVED
323573,2006-01-15 20:41:22,RESOLVED
323594,2006-05-16 03:39:38,VERIFIED
323599,2006-01-16 08:30:32,RESOLVED
323610,2006-01-16 02:53:31,RESOLVED
323612,2010-05-22 15:02:46,RESOLVED
323613,2006-01-16 03:47:40,RESOLVED
323621,2007-06-20 15:25:33,RESOLVED
323623,2010-05-22 15:02:34,RESOLVED
323630,2006-01-16 08:23:20,RESOLVED
323632,2007-06-04 02:29:34,RESOLVED
323633,2006-01-16 08:25:10,RESOLVED
323635,2006-01-16 08:58:54,VERIFIED
323638,2006-01-16 08:53:59,RESOLVED
323639,2006-01-16 09:24:38,RESOLVED
323647,2006-01-16 18:59:13,RESOLVED
323648,2006-01-16 17:36:32,RESOLVED
323649,2006-01-16 10:53:05,RESOLVED
323658,2006-01-16 18:39:22,RESOLVED
323659,2006-01-19 11:13:48,RESOLVED
323660,2006-01-16 11:28:20,RESOLVED
323668,2006-01-17 12:04:45,RESOLVED
323672,2007-06-02 20:05:06,RESOLVED
323685,2006-01-20 13:01:55,RESOLVED
323686,2006-08-23 10:15:48,VERIFIED
323689,2007-05-22 10:36:43,RESOLVED
323693,2006-01-17 00:05:35,RESOLVED
323715,2006-08-23 10:17:33,VERIFIED
323720,2006-01-16 22:19:11,RESOLVED
323724,2006-01-17 22:02:17,RESOLVED
323729,2006-01-17 14:19:56,RESOLVED
323734,2007-06-20 15:28:05,RESOLVED
323761,2006-03-12 18:20:33,RESOLVED
323762,2006-01-17 15:14:41,RESOLVED
323771,2006-01-22 02:26:52,RESOLVED
323788,2006-01-18 04:38:17,RESOLVED
323798,2006-07-25 16:23:01,RESOLVED
323800,2006-01-17 16:23:52,RESOLVED
323801,2007-07-08 00:05:27,VERIFIED
323803,2006-01-17 12:06:20,RESOLVED
323805,2007-07-12 14:25:02,RESOLVED
323811,2006-02-21 01:42:59,RESOLVED
323812,2006-03-27 14:54:20,RESOLVED
323825,2006-01-18 03:29:02,RESOLVED
323830,2006-01-18 03:24:40,RESOLVED
323831,2006-01-23 16:46:26,RESOLVED
323832,2006-01-17 16:06:14,RESOLVED
323834,2006-01-29 16:08:42,RESOLVED
323837,2006-01-17 22:45:57,RESOLVED
323839,2006-05-08 02:28:42,RESOLVED
323844,2006-01-18 03:21:10,VERIFIED
323855,2007-12-11 03:16:14,RESOLVED
323857,2006-02-21 13:00:25,RESOLVED
323861,2007-08-30 15:09:52,RESOLVED
323863,2006-01-18 03:13:48,RESOLVED
323871,2010-05-22 15:02:27,RESOLVED
323872,2006-01-18 03:01:26,RESOLVED
323878,2006-01-18 04:02:38,RESOLVED
323879,2007-12-11 03:16:59,RESOLVED
323885,2007-07-04 06:08:52,RESOLVED
323889,2006-01-18 08:02:43,RESOLVED
323892,2006-01-18 06:56:46,RESOLVED
323895,2006-01-18 07:19:09,RESOLVED
323897,2006-01-18 08:17:22,RESOLVED
323899,2006-09-25 17:50:50,RESOLVED
323913,2010-11-15 09:54:15,RESOLVED
323921,2006-01-18 12:42:52,RESOLVED
323929,2006-01-18 12:53:36,RESOLVED
323932,2007-06-05 08:01:49,RESOLVED
323935,2006-01-18 13:48:21,RESOLVED
323939,2011-09-21 14:33:10,RESOLVED
323943,2006-01-18 14:25:58,RESOLVED
323948,2006-01-18 15:02:16,RESOLVED
323957,2006-01-18 16:23:45,RESOLVED
323962,2006-02-04 16:12:18,RESOLVED
323965,2006-01-19 14:27:03,RESOLVED
323966,2006-06-15 09:41:16,RESOLVED
323972,2006-08-23 10:16:41,VERIFIED
323987,2006-02-02 01:20:35,RESOLVED
323991,2006-01-20 02:13:59,VERIFIED
323995,2006-01-19 05:25:35,RESOLVED
324002,2006-01-19 04:19:56,RESOLVED
324004,2006-01-20 12:50:52,VERIFIED
324005,2006-09-27 01:33:26,RESOLVED
324020,2006-01-19 15:25:16,RESOLVED
324023,2006-02-02 08:43:55,RESOLVED
324038,2010-05-22 15:12:44,RESOLVED
324041,2006-01-19 11:24:49,RESOLVED
324042,2006-01-19 12:53:08,RESOLVED
324047,2007-07-04 06:10:40,RESOLVED
324048,2007-07-04 06:12:28,RESOLVED
324049,2006-01-19 15:30:00,RESOLVED
324052,2006-01-19 12:47:23,RESOLVED
324056,2006-01-20 08:04:07,RESOLVED
324061,2006-01-25 23:51:53,RESOLVED
324063,2006-08-23 10:19:05,VERIFIED
324064,2006-09-25 17:48:33,RESOLVED
324066,2007-06-05 08:02:04,RESOLVED
324068,2009-09-14 05:37:09,RESOLVED
324070,2006-01-19 14:48:59,RESOLVED
324071,2007-07-02 02:40:59,RESOLVED
324080,2006-01-27 09:38:09,RESOLVED
324087,2006-12-02 15:48:08,RESOLVED
324089,2007-06-10 07:08:43,RESOLVED
324091,2010-05-22 15:04:27,RESOLVED
324114,2006-01-20 11:39:35,RESOLVED
324116,2006-01-20 01:43:08,RESOLVED
324123,2010-04-14 20:19:54,RESOLVED
324129,2006-01-20 11:54:18,RESOLVED
324130,2006-01-20 05:28:34,RESOLVED
324132,2007-06-07 18:57:13,RESOLVED
324135,2006-09-18 08:44:47,RESOLVED
324144,2007-06-06 09:25:29,RESOLVED
324148,2006-02-18 01:04:58,RESOLVED
324150,2006-01-20 07:45:59,RESOLVED
324155,2010-11-15 09:49:37,RESOLVED
324160,2006-01-20 09:09:58,RESOLVED
324164,2008-10-12 08:37:57,RESOLVED
324166,2009-01-21 05:04:20,RESOLVED
324168,2007-07-02 02:40:17,RESOLVED
324180,2006-02-09 16:25:54,RESOLVED
324181,2006-01-20 15:43:16,RESOLVED
324184,2006-03-03 15:16:34,RESOLVED
324185,2006-01-20 14:07:14,RESOLVED
324187,2006-06-24 04:18:14,RESOLVED
324191,2009-11-21 08:37:16,RESOLVED
324195,2006-01-20 17:07:17,VERIFIED
324197,2006-01-20 15:48:17,RESOLVED
324202,2006-01-27 16:34:16,RESOLVED
324204,2006-01-22 11:56:59,RESOLVED
324209,2006-05-13 04:35:02,RESOLVED
324210,2006-01-21 12:41:58,RESOLVED
324224,2006-10-02 23:33:47,RESOLVED
324225,2007-06-06 16:46:15,RESOLVED
324227,2006-07-10 15:35:16,RESOLVED
324230,2007-08-04 16:54:06,RESOLVED
324237,2006-07-11 11:51:00,VERIFIED
324241,2006-01-21 06:54:00,VERIFIED
324256,2006-04-08 00:41:49,RESOLVED
324259,2006-10-26 21:52:21,RESOLVED
324262,2006-01-22 21:54:35,RESOLVED
324263,2006-10-16 09:11:36,RESOLVED
324264,2007-05-02 06:28:29,RESOLVED
324269,2006-01-21 11:48:19,VERIFIED
324274,2006-01-26 14:16:55,RESOLVED
324275,2006-01-22 11:52:28,RESOLVED
324287,2006-10-09 22:29:05,RESOLVED
324290,2006-04-21 05:22:22,VERIFIED
324292,2006-01-21 15:52:33,RESOLVED
324295,2006-01-21 18:53:39,RESOLVED
324300,2006-10-02 22:31:12,RESOLVED
324304,2006-01-21 20:07:24,VERIFIED
324307,2011-02-06 09:48:51,VERIFIED
324321,2006-06-25 22:09:00,VERIFIED
324322,2008-06-27 15:34:06,RESOLVED
324324,2006-01-22 11:32:28,RESOLVED
324328,2006-01-22 11:14:02,RESOLVED
324330,2008-10-28 07:10:34,RESOLVED
324331,2006-01-22 08:03:15,RESOLVED
324332,2010-05-22 15:04:23,RESOLVED
324335,2006-07-11 11:50:08,VERIFIED
324339,2006-01-27 23:33:29,RESOLVED
324342,2006-01-26 21:32:35,RESOLVED
324344,2007-03-26 02:32:31,RESOLVED
324345,2006-01-22 16:50:16,RESOLVED
324347,2006-01-23 11:15:42,RESOLVED
324348,2006-02-06 18:39:01,RESOLVED
324354,2006-02-01 06:23:21,RESOLVED
324358,2006-01-23 00:44:26,RESOLVED
324360,2006-01-22 14:13:53,RESOLVED
324364,2006-05-26 07:34:47,RESOLVED
324385,2006-01-23 09:04:50,RESOLVED
324387,2010-11-15 09:57:06,RESOLVED
324395,2007-06-12 10:55:35,RESOLVED
324400,2006-01-23 09:14:16,RESOLVED
324403,2007-07-02 02:37:06,RESOLVED
324404,2006-01-24 00:26:22,RESOLVED
324405,2009-05-08 11:15:53,RESOLVED
324420,2007-07-03 03:20:40,RESOLVED
324421,2006-01-23 09:22:47,RESOLVED
324428,2006-05-12 07:36:31,RESOLVED
324429,2006-11-21 14:59:29,RESOLVED
324433,2006-01-23 11:09:53,RESOLVED
324437,2010-05-22 15:04:35,RESOLVED
324438,2010-09-15 08:19:05,RESOLVED
324447,2006-07-11 11:14:23,VERIFIED
324449,2006-07-11 11:46:26,VERIFIED
324454,2006-01-23 14:49:19,RESOLVED
324455,2006-02-09 06:55:31,RESOLVED
324459,2007-06-05 08:11:15,RESOLVED
324461,2006-01-24 04:54:14,RESOLVED
324462,2006-01-24 01:27:20,RESOLVED
324470,2007-05-23 08:15:01,RESOLVED
324471,2007-07-10 21:44:37,RESOLVED
324481,2007-07-05 17:33:00,VERIFIED
324487,2006-01-25 15:51:30,RESOLVED
324489,2006-01-24 02:05:24,RESOLVED
324490,2006-01-28 13:29:56,RESOLVED
324491,2006-04-04 19:15:59,RESOLVED
324497,2010-05-22 15:52:10,RESOLVED
324509,2006-02-20 13:08:50,RESOLVED
324512,2006-01-25 12:07:39,RESOLVED
324515,2006-01-24 06:42:48,RESOLVED
324522,2006-01-28 13:32:25,RESOLVED
324526,2007-12-11 03:22:18,RESOLVED
324528,2006-02-08 04:05:21,RESOLVED
324531,2007-06-05 14:03:18,RESOLVED
324539,2006-01-25 09:34:07,RESOLVED
324545,2006-02-14 12:03:21,RESOLVED
324547,2007-07-02 02:36:31,RESOLVED
324552,2006-01-24 14:46:09,RESOLVED
324553,2006-01-26 11:55:29,RESOLVED
324554,2006-01-24 14:52:07,RESOLVED
324555,2006-08-15 03:41:36,RESOLVED
324556,2006-01-26 16:38:41,RESOLVED
324562,2006-01-25 15:59:59,RESOLVED
324563,2006-01-24 13:05:14,RESOLVED
324564,2006-01-24 13:47:12,RESOLVED
324565,2006-09-10 19:40:39,RESOLVED
324567,2007-06-04 02:33:48,RESOLVED
324569,2006-01-24 14:41:44,RESOLVED
324577,2006-01-24 15:08:32,RESOLVED
324579,2006-03-23 09:04:32,RESOLVED
324580,2007-06-05 08:14:27,RESOLVED
324582,2006-04-11 09:46:54,RESOLVED
324586,2006-04-12 05:01:15,RESOLVED
324587,2006-04-11 09:48:16,RESOLVED
324588,2006-12-01 23:17:34,RESOLVED
324589,2011-02-06 09:45:32,VERIFIED
324590,2006-02-28 07:43:31,RESOLVED
324596,2006-01-24 18:39:13,RESOLVED
324602,2007-12-13 14:19:26,RESOLVED
324604,2006-05-25 04:55:19,RESOLVED
324605,2010-01-26 03:32:00,RESOLVED
324607,2006-08-08 21:16:59,RESOLVED
324610,2006-01-30 01:29:15,VERIFIED
324614,2010-05-22 15:12:31,RESOLVED
324618,2006-01-25 04:34:48,RESOLVED
324622,2006-01-25 05:49:54,RESOLVED
324623,2007-06-06 06:53:15,RESOLVED
324629,2006-01-25 08:47:04,RESOLVED
324630,2006-02-10 21:26:51,RESOLVED
324632,2007-11-17 04:35:19,RESOLVED
324636,2006-05-25 10:34:55,RESOLVED
324641,2006-01-25 12:15:05,VERIFIED
324652,2006-01-28 12:37:34,RESOLVED
324655,2006-01-26 14:16:22,RESOLVED
324664,2006-01-30 14:04:36,RESOLVED
324677,2007-06-05 08:15:23,RESOLVED
324684,2007-06-27 10:52:58,RESOLVED
324691,2006-01-26 11:30:12,RESOLVED
324692,2009-06-27 13:21:58,RESOLVED
324695,2007-02-20 15:58:02,RESOLVED
324704,2006-01-27 04:45:51,RESOLVED
324708,2007-06-08 13:33:07,RESOLVED
324716,2006-11-07 09:02:25,RESOLVED
324717,2006-01-25 13:53:25,RESOLVED
324727,2006-01-26 23:01:09,RESOLVED
324728,2007-07-11 17:24:50,RESOLVED
324730,2007-06-05 08:17:56,RESOLVED
324736,2006-01-26 15:45:21,RESOLVED
324737,2007-12-11 03:23:27,RESOLVED
324745,2006-06-21 08:16:08,RESOLVED
324748,2006-09-25 17:47:43,RESOLVED
324755,2007-07-04 06:20:09,RESOLVED
324763,2006-01-26 10:31:13,RESOLVED
324778,2006-01-26 02:27:04,VERIFIED
324780,2006-01-26 02:32:13,RESOLVED
324782,2006-01-26 02:47:37,RESOLVED
324785,2006-01-26 15:05:37,VERIFIED
324787,2006-01-26 07:38:44,RESOLVED
324789,2006-02-15 00:19:29,RESOLVED
324793,2011-08-30 16:50:29,RESOLVED
324795,2006-01-26 08:36:49,RESOLVED
324798,2009-08-04 16:13:11,RESOLVED
324801,2006-01-26 10:25:07,RESOLVED
324802,2006-01-27 07:59:04,RESOLVED
324810,2011-02-06 09:48:41,VERIFIED
324811,2006-01-26 10:12:23,RESOLVED
324814,2006-01-26 08:22:29,RESOLVED
324817,2006-01-26 14:42:09,RESOLVED
324822,2006-02-01 15:16:49,RESOLVED
