Bug_id,Timestamp,Product
322545,2006-01-05 21:21:57,Firefox
322546,2006-01-05 21:33:58,Firefox
322551,2006-01-05 23:10:21,Firefox
322552,2006-01-06 00:16:10,Firefox
322554,2006-01-06 00:37:23,Firefox
322556,2006-01-06 01:13:50,Firefox
322557,2006-01-06 01:14:40,Firefox
322559,2006-01-06 01:32:46,Firefox
322563,2006-01-06 04:17:58,Firefox
322579,2006-01-06 07:58:13,Firefox
322582,2006-01-06 08:35:11,Firefox
322583,2006-01-06 08:56:42,Firefox
322586,2006-01-06 09:26:30,Firefox
322587,2006-01-06 09:43:35,Firefox
322601,2006-01-06 12:10:54,Firefox
322610,2006-01-06 13:53:39,Firefox
322614,2006-01-06 14:12:23,Firefox
322616,2006-01-06 14:26:34,Firefox
322623,2006-01-06 15:06:40,Firefox
322629,2006-01-06 16:42:11,Firefox
322630,2006-01-06 16:42:32,Firefox
322631,2006-01-06 17:07:57,Firefox
322632,2006-01-06 17:20:07,Firefox
322633,2006-01-06 17:22:00,Firefox
322640,2006-01-06 19:07:08,Firefox
322643,2006-01-06 20:02:15,Firefox
322645,2006-01-06 20:24:06,Firefox
322648,2006-01-06 21:42:46,Firefox
322650,2006-01-06 23:39:45,Firefox
322651,2006-01-07 00:19:57,Firefox
322659,2006-01-07 03:45:16,Firefox
322662,2006-01-07 05:11:15,Firefox
322664,2006-01-07 05:46:18,Firefox
322665,2006-01-07 06:06:42,Firefox
322669,2006-01-07 06:25:24,Firefox
322671,2006-01-07 06:46:02,Firefox
322674,2006-01-07 07:42:55,Firefox
322675,2006-01-07 07:44:49,Firefox
322676,2006-01-07 07:57:39,Firefox
322679,2006-01-07 08:11:58,Firefox
322681,2006-01-07 08:21:02,Firefox
322684,2006-01-07 08:30:34,Firefox
322698,2006-01-07 12:39:13,Firefox
322703,2006-01-07 13:27:20,Firefox
322706,2006-01-07 14:02:18,Firefox
322715,2006-01-07 16:45:06,Firefox
322722,2006-01-07 19:07:52,Firefox
322723,2006-01-07 19:27:34,Firefox
322742,2006-01-08 04:59:55,Firefox
322743,2006-01-08 05:03:52,Firefox
322750,2006-01-08 07:15:52,Firefox
322755,2006-01-08 08:06:07,Firefox
322756,2006-01-08 08:37:58,Firefox
322757,2006-01-08 09:24:56,Firefox
322758,2006-01-08 09:35:24,Firefox
322775,2006-01-08 14:39:25,Firefox
322778,2006-01-08 15:25:26,Firefox
322785,2006-01-08 16:26:25,Firefox
322791,2006-01-08 18:23:29,Firefox
322795,2006-01-08 19:56:46,Firefox
322801,2006-01-08 21:44:07,Firefox
322803,2006-01-08 22:08:16,Firefox
322811,2006-01-09 03:26:35,Firefox
322814,2006-01-09 04:39:13,Firefox
322817,2006-01-09 05:39:54,Firefox
322826,2006-01-09 08:16:56,Firefox
322829,2006-01-09 08:50:37,Firefox
322835,2006-01-09 09:48:45,Firefox
322843,2006-01-09 11:29:19,Firefox
322864,2006-01-09 14:50:05,Firefox
322867,2006-01-09 15:12:34,Firefox
322868,2006-01-09 15:12:56,Firefox
322873,2006-01-09 16:03:09,Firefox
322876,2006-01-09 16:38:12,Firefox
322880,2006-01-09 17:06:00,Firefox
322883,2006-01-09 17:56:55,Firefox
322887,2006-01-09 20:00:55,Firefox
322891,2006-01-09 21:50:40,Firefox
322892,2006-01-09 22:04:09,Firefox
322901,2006-01-10 01:05:24,Firefox
322902,2006-01-10 01:44:58,Firefox
322903,2006-01-10 01:46:39,Firefox
322909,2006-01-10 02:21:00,Firefox
322911,2006-01-10 02:35:10,Firefox
322913,2006-01-10 03:59:29,Firefox
322915,2006-01-10 04:15:02,Firefox
322927,2006-01-10 06:42:02,Firefox
322934,2006-01-10 07:24:50,Firefox
322937,2006-01-10 07:56:02,Firefox
322943,2006-01-10 08:29:33,Firefox
322951,2006-01-10 10:19:31,Firefox
322967,2006-01-10 12:15:32,Firefox
322972,2006-01-10 12:46:54,Firefox
322977,2006-01-10 13:08:43,Firefox
322983,2006-01-10 13:26:39,Firefox
322986,2006-01-10 14:02:20,Firefox
322988,2006-01-10 14:08:04,Firefox
322989,2006-01-10 14:09:09,Firefox
322990,2006-01-10 14:09:41,Firefox
322997,2006-01-10 15:22:20,Firefox
323000,2006-01-10 15:38:39,Firefox
323002,2006-01-10 16:43:09,Firefox
323019,2006-01-10 23:28:33,Firefox
323021,2006-01-10 23:41:20,Firefox
323023,2006-01-11 00:31:20,Firefox
323029,2007-01-18 22:04:46,Firefox
323030,2006-01-11 03:11:00,Firefox
323037,2006-01-11 04:51:10,Firefox
323038,2006-01-11 04:56:19,Firefox
323043,2006-01-11 06:33:21,Firefox
323045,2006-01-11 06:43:45,Firefox
323047,2006-01-11 07:24:51,Firefox
323066,2006-01-11 11:01:16,Firefox
323069,2006-01-11 11:41:31,Firefox
323071,2006-01-11 11:44:48,Firefox
323074,2006-01-11 13:01:33,Firefox
323078,2006-01-11 13:11:02,Firefox
323089,2006-01-11 14:35:41,Firefox
323095,2006-01-11 15:31:13,Firefox
323096,2006-01-11 15:48:15,Firefox
323107,2006-01-11 18:06:54,Firefox
323117,2006-01-11 21:27:16,Firefox
323119,2006-01-11 21:46:15,Firefox
323120,2006-01-11 22:14:00,Firefox
323132,2006-01-12 01:45:31,Firefox
323134,2006-01-12 01:55:59,Firefox
323146,2006-01-12 04:40:14,Firefox
323150,2006-01-12 05:12:00,Firefox
323152,2006-01-12 05:30:29,Firefox
323164,2006-01-12 06:58:15,Firefox
323167,2006-01-12 07:10:55,Firefox
323172,2006-01-12 07:40:47,Firefox
323173,2006-01-12 07:53:46,Firefox
323176,2006-01-12 07:59:18,Firefox
323185,2006-01-12 09:07:56,Firefox
323194,2006-01-12 09:59:13,Firefox
323209,2006-01-12 11:26:06,Firefox
323213,2006-01-12 11:46:09,Firefox
323216,2006-01-12 12:04:33,Firefox
323219,2006-01-12 12:22:14,Firefox
323236,2006-01-12 14:08:46,Firefox
323242,2006-01-12 14:32:48,Firefox
323256,2006-01-12 18:29:18,Firefox
323258,2006-01-12 18:37:29,Firefox
323259,2006-01-12 19:55:34,Firefox
323263,2006-01-12 20:52:58,Firefox
323264,2006-01-12 20:54:37,Firefox
323269,2006-01-12 22:31:44,Firefox
323270,2006-01-12 23:13:57,Firefox
323271,2006-01-12 23:32:05,Firefox
323277,2006-01-13 00:03:34,Firefox
323280,2006-01-13 03:38:22,Firefox
323281,2006-01-13 01:09:55,Firefox
323289,2006-01-13 03:12:18,Firefox
323295,2006-01-13 04:07:42,Firefox
323304,2006-01-13 06:18:31,Firefox
323310,2006-01-13 07:31:46,Firefox
323312,2006-01-13 07:59:07,Firefox
323322,2006-01-13 09:45:56,Firefox
323327,2006-01-13 10:24:23,Firefox
323342,2006-01-13 12:41:10,Firefox
323344,2006-01-13 12:52:33,Firefox
323345,2006-01-13 13:24:43,Firefox
323349,2006-01-13 13:31:57,Firefox
323356,2006-01-13 14:37:25,Firefox
323362,2006-01-13 15:59:52,Firefox
323368,2006-01-13 18:12:26,Firefox
323398,2006-01-14 03:17:52,Firefox
323399,2006-01-14 03:49:25,Firefox
323403,2006-01-14 04:29:20,Firefox
323408,2006-01-14 05:50:46,Firefox
323413,2006-01-14 06:18:28,Firefox
323418,2006-01-14 07:33:29,Firefox
323419,2006-01-14 07:35:49,Firefox
323422,2006-01-14 08:11:52,Firefox
323423,2006-01-14 08:17:49,Firefox
323425,2006-01-14 08:24:22,Firefox
323429,2006-01-14 08:34:04,Firefox
323432,2006-01-14 09:03:16,Firefox
323434,2006-01-14 09:09:03,Firefox
323440,2006-01-14 10:27:54,Firefox
323443,2006-01-14 10:53:16,Firefox
323446,2006-01-14 11:29:27,Firefox
323452,2006-01-14 12:04:20,Firefox
323459,2006-01-14 13:20:04,Firefox
323462,2006-01-14 13:55:01,Firefox
323464,2006-01-14 14:03:28,Firefox
323466,2006-01-14 14:25:10,Firefox
323467,2006-01-14 14:27:56,Firefox
323469,2006-01-14 15:42:47,Firefox
323472,2006-01-14 16:00:01,Firefox
323475,2006-01-14 17:07:47,Firefox
323478,2006-01-14 18:59:09,Firefox
323483,2006-01-14 20:05:33,Firefox
323484,2006-01-14 20:16:02,Firefox
323490,2006-01-14 22:01:43,Firefox
323491,2006-01-14 22:02:06,Firefox
323492,2006-01-14 22:02:41,Firefox
323505,2006-01-15 01:16:40,Firefox
323522,2006-01-15 06:54:28,Firefox
323523,2006-01-15 06:55:49,Firefox
323532,2006-01-15 08:07:32,Firefox
323536,2006-01-15 08:33:33,Firefox
323537,2006-01-15 08:43:08,Firefox
323538,2006-01-15 08:44:18,Firefox
323544,2006-01-15 10:19:55,Firefox
323545,2006-01-15 10:20:40,Firefox
323549,2006-01-15 12:15:31,Firefox
323552,2006-01-15 12:52:37,Firefox
323561,2006-01-15 14:39:59,Firefox
323565,2006-01-15 16:15:29,Firefox
323568,2006-01-15 17:26:09,Firefox
323572,2006-01-15 18:07:12,Firefox
323573,2006-01-15 18:11:32,Firefox
323594,2006-01-15 22:47:23,Firefox
323599,2006-01-15 23:24:35,Firefox
323610,2006-01-16 02:31:54,Firefox
323612,2006-01-16 03:19:20,Firefox
323613,2006-01-16 03:35:24,Firefox
323621,2006-01-16 05:57:48,Firefox
323623,2006-01-16 06:15:17,Firefox
323630,2006-01-16 08:19:55,Firefox
323632,2006-01-16 08:20:57,Firefox
323633,2006-01-16 08:23:35,Firefox
323635,2006-01-16 08:39:13,Firefox
323638,2006-01-16 08:51:58,Firefox
323639,2006-01-16 09:08:55,Firefox
323647,2006-01-16 10:26:53,Firefox
323648,2006-01-16 10:27:05,Firefox
323649,2006-01-16 10:30:59,Firefox
323658,2006-01-16 11:06:50,Firefox
323659,2006-01-16 11:08:43,Firefox
323660,2006-01-16 11:16:22,Firefox
323668,2006-01-16 12:58:10,Firefox
323672,2006-01-16 13:37:09,Firefox
323685,2006-01-16 14:59:10,Firefox
323686,2006-01-16 15:03:24,Firefox
323689,2006-01-16 15:29:15,Firefox
323693,2006-01-16 15:59:58,Firefox
323715,2006-01-16 20:23:13,Firefox
323720,2006-01-16 22:02:03,Firefox
323724,2006-01-16 22:36:19,Firefox
323729,2006-01-16 23:21:33,Firefox
323734,2006-01-17 00:34:13,Firefox
323761,2006-01-17 05:31:53,Firefox
323762,2006-01-17 05:34:01,Firefox
323771,2006-01-17 06:53:46,Firefox
323788,2006-01-17 09:34:17,Firefox
323798,2006-01-17 11:31:34,Firefox
323800,2006-01-17 11:33:24,Firefox
323801,2006-01-17 11:38:56,Firefox
323803,2006-01-17 11:44:32,Firefox
323805,2006-01-17 12:05:48,Firefox
323811,2006-01-17 12:57:45,Firefox
323812,2006-01-17 13:00:03,Firefox
323825,2006-01-17 15:29:32,Firefox
323830,2006-01-17 15:47:01,Firefox
323831,2006-01-17 15:56:50,Firefox
323832,2006-01-17 16:04:32,Firefox
323834,2006-01-17 16:24:25,Firefox
323837,2006-01-17 18:45:41,Firefox
323839,2006-01-17 19:34:03,Firefox
323844,2006-01-17 21:15:40,Firefox
323855,2006-01-18 00:01:16,Firefox
323857,2006-01-18 00:34:49,Firefox
323861,2006-01-18 01:01:25,Firefox
323863,2006-01-18 01:19:29,Firefox
323871,2006-01-18 02:24:22,Firefox
323872,2006-01-18 02:47:22,Firefox
323878,2006-01-18 03:51:32,Firefox
323879,2006-01-18 04:04:45,Firefox
323885,2006-01-18 04:38:45,Firefox
323889,2006-01-18 05:54:41,Firefox
323892,2006-01-18 06:23:39,Firefox
323895,2006-01-18 07:15:41,Firefox
323897,2006-01-18 07:36:41,Firefox
323899,2006-01-18 08:02:04,Firefox
323913,2006-01-18 11:07:22,Firefox
323921,2006-01-18 12:19:55,Firefox
323929,2006-01-18 12:44:45,Firefox
323932,2006-01-18 12:50:13,Firefox
323935,2006-01-18 12:58:50,Firefox
323939,2006-01-18 13:29:39,Firefox
323943,2006-01-18 14:02:00,Firefox
323948,2006-01-18 14:39:41,Firefox
323957,2006-01-18 15:40:14,Firefox
323962,2006-01-18 16:51:50,Firefox
323965,2006-01-18 17:31:03,Firefox
323966,2006-01-18 17:34:47,Firefox
323972,2006-01-18 19:48:39,Firefox
323987,2006-01-18 23:16:56,Firefox
323991,2006-01-19 00:41:27,Firefox
323995,2006-01-19 01:31:41,Firefox
324002,2006-01-19 03:49:01,Firefox
324004,2006-01-19 04:00:30,Firefox
324005,2006-01-19 04:15:01,Firefox
324020,2006-01-19 07:09:25,Firefox
324023,2006-01-19 07:50:39,Firefox
324038,2006-01-19 10:19:04,Firefox
324041,2006-01-19 11:12:14,Firefox
324042,2006-01-19 11:23:09,Firefox
324047,2006-01-19 11:54:35,Firefox
324048,2006-01-19 11:58:53,Firefox
324049,2006-01-19 12:03:33,Firefox
324052,2006-01-19 12:15:53,Firefox
324056,2006-01-19 12:54:13,Firefox
324061,2006-01-19 13:49:07,Firefox
324063,2006-01-19 13:59:48,Firefox
324064,2006-01-19 14:01:07,Firefox
324066,2006-01-19 14:08:04,Firefox
324068,2006-01-19 14:19:04,Firefox
324070,2006-01-19 14:24:43,Firefox
324071,2006-01-19 14:26:11,Firefox
324080,2006-01-19 16:39:19,Firefox
324087,2006-01-19 19:23:29,Firefox
324089,2006-01-19 19:32:58,Firefox
324091,2006-01-19 19:47:49,Firefox
324114,2006-01-20 01:07:20,Firefox
324116,2006-01-20 01:39:28,Firefox
324123,2006-01-20 03:00:35,Firefox
324129,2006-01-20 05:08:08,Firefox
324130,2006-01-20 05:27:29,Firefox
324132,2006-01-20 05:34:26,Firefox
324135,2006-01-20 05:52:00,Firefox
324144,2006-01-20 06:52:58,Firefox
324148,2006-01-20 07:23:51,Firefox
324150,2006-01-20 07:30:50,Firefox
324155,2006-01-20 07:50:39,Firefox
324160,2006-01-20 08:37:43,Firefox
324164,2006-01-20 09:17:10,Firefox
324166,2006-01-20 09:49:45,Firefox
324168,2006-01-20 10:12:58,Firefox
324180,2006-01-20 12:57:52,Firefox
324181,2006-01-20 13:00:22,Firefox
324184,2006-01-20 13:45:27,Firefox
324185,2006-01-20 13:49:04,Firefox
324187,2006-01-20 13:57:06,Firefox
324191,2006-01-20 14:28:37,Firefox
324195,2006-01-20 15:24:50,Firefox
324197,2006-01-20 15:44:15,Firefox
324202,2006-01-20 17:03:07,Firefox
324204,2006-01-20 17:14:05,Firefox
324209,2006-01-20 18:04:59,Firefox
324210,2006-01-20 18:06:35,Firefox
324224,2006-01-20 22:29:17,Firefox
324225,2006-01-20 22:56:39,Firefox
324227,2006-01-20 23:54:01,Firefox
324230,2006-01-21 02:21:29,Firefox
324237,2006-01-21 04:38:48,Firefox
324241,2006-01-21 06:05:18,Firefox
324256,2006-01-21 09:41:37,Firefox
324259,2006-01-21 10:09:45,Firefox
324262,2006-01-21 10:31:47,Firefox
324263,2006-01-21 10:40:28,Firefox
324264,2006-01-21 11:03:30,Firefox
324269,2006-01-21 11:38:15,Firefox
324274,2006-01-21 12:11:28,Firefox
324275,2006-01-21 12:12:35,Firefox
324287,2006-01-21 14:20:26,Firefox
324290,2006-01-21 15:24:47,Firefox
324292,2006-01-21 15:45:42,Firefox
324295,2006-01-21 16:23:32,Firefox
324300,2006-01-21 17:32:57,Firefox
324304,2006-01-21 20:03:00,Firefox
324307,2006-01-21 21:40:04,Firefox
324321,2006-01-22 04:35:02,Firefox
324322,2006-01-22 04:56:14,Firefox
324324,2006-01-22 05:29:04,Firefox
324328,2006-01-22 07:05:38,Firefox
324330,2006-01-22 07:50:01,Firefox
324331,2006-01-22 07:53:30,Firefox
324332,2006-01-22 07:58:39,Firefox
324335,2006-01-22 09:05:32,Firefox
324339,2006-01-22 09:34:19,Firefox
324342,2006-01-22 09:50:58,Firefox
324344,2006-01-22 10:08:21,Firefox
324345,2006-01-22 10:22:36,Firefox
324347,2006-01-22 10:29:25,Firefox
324348,2006-01-23 12:24:55,Firefox
324354,2006-01-22 11:23:21,Firefox
324358,2006-01-22 12:41:21,Firefox
324360,2006-01-22 13:06:37,Firefox
324364,2006-01-22 14:39:38,Firefox
324385,2006-01-23 00:29:36,Firefox
324387,2006-01-23 00:33:12,Firefox
324395,2006-01-23 01:48:14,Firefox
324400,2006-01-23 02:32:15,Firefox
324403,2006-01-23 03:05:26,Firefox
324404,2006-01-23 03:42:57,Firefox
324405,2006-01-23 03:43:43,Firefox
324420,2006-01-23 06:38:38,Firefox
324421,2006-01-23 07:09:39,Firefox
324428,2006-01-23 08:20:07,Firefox
324429,2006-01-23 08:24:33,Firefox
324433,2006-01-23 09:42:21,Firefox
324437,2006-01-23 10:51:11,Firefox
324438,2006-01-23 10:54:06,Firefox
324447,2006-01-23 12:32:07,Firefox
324449,2006-01-23 13:04:56,Firefox
324454,2006-01-23 13:35:22,Firefox
324455,2006-01-23 13:54:02,Firefox
324459,2006-01-23 14:43:11,Firefox
324461,2006-01-23 14:50:28,Firefox
324462,2006-01-23 14:52:15,Firefox
324470,2006-01-23 16:43:19,Firefox
324471,2006-01-23 16:49:17,Firefox
324481,2006-01-23 18:53:11,Firefox
324487,2006-01-23 21:37:59,Firefox
324489,2006-01-23 22:03:48,Firefox
324490,2006-01-23 22:11:22,Firefox
324491,2006-01-23 22:35:29,Firefox
324497,2006-01-24 00:01:10,Firefox
324509,2006-01-24 04:35:36,Firefox
324512,2006-01-24 05:14:01,Firefox
324515,2006-01-24 06:28:58,Firefox
324522,2006-01-24 07:48:20,Firefox
324526,2006-01-24 08:28:04,Firefox
324528,2006-01-24 08:44:44,Firefox
324531,2006-01-24 09:27:45,Firefox
324539,2006-01-24 10:18:07,Firefox
324545,2006-01-24 10:48:54,Firefox
324547,2006-01-24 11:20:33,Firefox
324552,2006-01-24 12:10:57,Firefox
324553,2006-01-24 12:11:03,Firefox
324554,2006-01-24 12:11:19,Firefox
324555,2006-01-24 12:15:35,Firefox
324556,2006-01-24 12:16:26,Firefox
324562,2006-01-24 12:44:27,Firefox
324563,2006-01-24 12:59:04,Firefox
324564,2006-01-24 13:24:05,Firefox
324565,2006-01-24 13:26:11,Firefox
324567,2006-01-24 13:54:02,Firefox
324569,2006-01-24 14:17:07,Firefox
324577,2006-01-24 15:07:03,Firefox
324579,2006-01-24 15:20:01,Firefox
324580,2006-01-24 15:30:05,Firefox
324582,2006-01-24 15:53:33,Firefox
324586,2006-01-24 16:18:59,Firefox
324587,2006-01-24 16:21:02,Firefox
324588,2006-01-24 16:35:11,Firefox
324589,2006-01-24 16:40:10,Firefox
324590,2006-01-24 17:04:52,Firefox
324596,2006-01-24 18:18:10,Firefox
324602,2006-01-24 20:25:38,Firefox
324604,2006-01-24 22:01:44,Firefox
324605,2006-01-24 22:16:15,Firefox
324607,2006-01-24 22:44:10,Firefox
324610,2006-01-25 00:01:43,Firefox
324614,2006-01-25 00:50:21,Firefox
324618,2006-01-25 01:22:28,Firefox
324622,2006-01-25 01:29:44,Firefox
324623,2006-01-25 01:37:32,Firefox
324629,2006-01-25 02:24:48,Firefox
324630,2006-01-25 02:42:00,Firefox
324632,2006-01-25 03:17:53,Firefox
324636,2006-01-25 05:18:08,Firefox
324641,2006-01-25 06:11:50,Firefox
324652,2006-01-25 07:31:51,Firefox
324655,2006-01-25 08:04:33,Firefox
324664,2006-01-25 08:37:22,Firefox
324677,2006-01-25 09:42:34,Firefox
324684,2006-01-25 10:08:26,Firefox
324691,2006-01-25 10:36:32,Firefox
324692,2006-01-25 10:40:44,Firefox
324695,2006-01-25 10:57:44,Firefox
324704,2006-01-25 11:57:34,Firefox
324708,2006-01-25 12:23:50,Firefox
324716,2006-01-25 13:14:38,Firefox
324717,2006-01-25 13:36:45,Firefox
324727,2006-01-25 15:32:18,Firefox
324728,2006-01-25 16:16:40,Firefox
324730,2006-01-25 16:28:48,Firefox
324736,2006-01-25 17:25:31,Firefox
324737,2006-01-25 17:26:23,Firefox
324745,2006-01-25 19:34:58,Firefox
324748,2006-01-25 20:32:13,Firefox
324755,2006-01-25 21:59:30,Firefox
324763,2006-01-26 00:00:54,Firefox
324778,2006-01-26 01:45:11,Firefox
324780,2006-01-26 02:23:27,Firefox
324782,2006-01-26 02:31:27,Firefox
324785,2006-01-26 03:40:08,Firefox
324787,2006-01-26 03:47:20,Firefox
324789,2006-01-26 04:24:42,Firefox
324793,2006-01-26 05:42:49,Firefox
324795,2006-01-26 05:58:17,Firefox
324798,2006-01-26 06:13:53,Firefox
324801,2006-01-26 06:40:13,Firefox
324802,2006-01-26 06:43:30,Firefox
324810,2006-01-26 07:47:16,Firefox
324811,2006-01-26 07:52:32,Firefox
324814,2006-01-26 08:20:09,Firefox
324817,2006-01-26 08:36:00,Firefox
324822,2006-01-26 09:04:18,Firefox
324826,2006-01-26 09:27:06,Firefox
324827,2006-01-26 09:28:03,Firefox
324831,2006-01-26 09:57:41,Firefox
324832,2006-01-26 10:16:10,Firefox
324834,2006-01-26 10:25:31,Firefox
324838,2006-01-26 10:42:25,Firefox
324845,2006-01-26 11:40:45,Firefox
324846,2006-01-26 11:49:58,Firefox
324850,2006-01-26 12:07:41,Firefox
324851,2006-01-26 12:13:26,Firefox
324856,2006-01-26 12:47:15,Firefox
324858,2006-01-26 12:54:21,Firefox
324864,2006-01-26 13:27:55,Firefox
324868,2006-01-26 13:49:04,Firefox
324869,2006-01-26 13:50:04,Firefox
324872,2006-01-26 14:30:17,Firefox
324876,2006-01-26 15:15:04,Firefox
324879,2006-01-26 15:44:05,Firefox
324880,2006-01-26 15:45:13,Firefox
324886,2006-01-26 17:50:15,Firefox
324888,2006-01-26 19:13:42,Firefox
324889,2006-01-26 19:13:42,Firefox
324890,2006-01-26 19:13:53,Firefox
324891,2006-01-26 19:14:02,Firefox
324894,2006-01-26 19:18:46,Firefox
324897,2006-01-26 20:12:32,Firefox
324900,2006-01-26 20:40:24,Firefox
324910,2006-01-26 23:50:51,Firefox
324912,2006-01-27 00:02:38,Firefox
324914,2006-01-27 01:05:55,Firefox
324919,2006-01-27 02:16:58,Firefox
324931,2006-01-27 04:17:43,Firefox
324932,2006-01-27 04:27:43,Firefox
324934,2006-01-27 05:02:37,Firefox
324935,2006-01-27 05:05:26,Firefox
324937,2006-01-27 05:12:47,Firefox
324940,2006-01-27 05:34:44,Firefox
324946,2006-01-27 07:41:32,Firefox
324948,2006-01-27 07:59:13,Firefox
324952,2006-01-27 08:43:59,Firefox
324957,2006-01-27 09:28:47,Firefox
324958,2006-01-27 09:33:15,Firefox
324959,2006-01-27 09:36:12,Firefox
324961,2006-01-27 09:49:21,Firefox
324964,2006-01-27 10:37:16,Firefox
324966,2006-01-27 11:05:03,Firefox
324968,2006-01-27 11:32:12,Firefox
324978,2006-01-27 13:09:16,Firefox
324982,2006-01-27 13:44:28,Firefox
324984,2006-01-27 13:58:31,Firefox
324999,2006-01-27 17:22:30,Firefox
325003,2006-01-27 19:19:33,Firefox
325009,2006-01-27 20:45:53,Firefox
325013,2006-01-27 22:38:42,Firefox
325014,2006-01-27 23:21:44,Firefox
325017,2006-01-28 01:40:18,Firefox
325023,2006-01-28 02:35:27,Firefox
325027,2006-01-28 03:12:42,Firefox
