Bug_id,Timestamp,os
322909,2006-01-10 02:21:00,Windows XP
322911,2006-01-10 02:35:10,Windows XP
322913,2006-01-10 03:59:29,Windows XP
322915,2006-01-10 04:15:02,Mac OS X
322927,2006-01-10 06:42:02,Windows XP
322934,2006-01-10 07:24:50,All
322937,2006-01-10 07:56:02,Windows XP
322943,2006-01-10 08:29:33,Windows 2000
322951,2006-01-10 10:19:31,Windows XP
322967,2006-01-10 12:16:07,HP-UX
322972,2006-01-10 12:46:54,Windows XP
322977,2006-01-10 13:08:43,Windows XP
322983,2006-01-10 13:26:39,Windows XP
322986,2006-01-10 14:02:20,All
322988,2006-01-10 14:08:04,All
322989,2006-01-10 14:09:09,All
322990,2006-01-10 14:09:41,Windows XP
322997,2006-01-10 15:22:20,Windows XP
323000,2006-01-10 15:38:39,Windows XP
323002,2006-01-10 16:43:09,Windows XP
323019,2006-01-10 23:28:33,Windows 2000
323021,2006-01-10 23:41:20,Windows XP
323023,2006-01-11 00:31:20,Linux
323029,2006-01-11 02:40:33,Windows 2000
323030,2006-01-11 03:11:00,Linux
323037,2006-01-11 04:51:10,Linux
323038,2006-01-11 04:56:19,Windows XP
323043,2006-01-11 06:33:21,Windows XP
323045,2006-01-11 06:43:45,Mac OS X
323047,2006-01-11 07:24:51,Windows XP
323066,2006-01-11 11:01:16,Linux
323069,2006-01-11 11:41:31,Linux
323071,2006-01-11 11:44:48,Windows XP
323074,2006-01-11 13:01:33,Windows XP
323078,2006-01-11 13:11:02,Windows 2000
323089,2006-01-11 14:35:41,Windows 2000
323095,2006-01-11 15:31:13,All
323096,2006-01-11 15:48:15,Windows XP
323107,2006-01-11 18:06:54,Windows XP
323117,2006-01-11 21:27:16,Windows XP
323119,2006-01-11 21:46:15,Windows 2000
323120,2006-01-11 22:14:00,Mac OS X
323132,2006-01-12 01:45:31,Windows XP
323134,2006-01-12 01:55:59,Windows XP
323146,2006-01-12 04:40:14,Mac OS X
323150,2006-01-12 05:12:00,Windows XP
323152,2006-01-12 05:30:29,Windows XP
323164,2006-01-12 06:58:15,SunOS
323167,2006-01-12 07:10:55,Windows 98
323172,2006-01-12 07:40:47,Windows XP
323173,2006-01-12 07:53:46,All
323176,2006-01-12 07:59:18,Windows XP
323185,2006-01-12 09:07:56,Windows XP
323194,2006-01-12 09:59:13,Windows 2000
323209,2006-01-12 11:26:06,Windows XP
323213,2006-01-12 11:46:09,Linux
323216,2006-01-12 12:04:33,Linux
323219,2006-01-12 12:22:14,Solaris
323236,2006-01-12 14:08:46,Windows XP
323242,2006-01-12 14:32:48,Windows XP
323256,2006-01-12 18:29:18,All
323258,2006-01-12 18:37:29,Windows 2000
323259,2006-01-12 19:55:34,Windows XP
323263,2006-01-12 20:52:58,Windows XP
323264,2006-01-12 20:54:37,Windows XP
323269,2006-01-12 22:31:44,Windows XP
323270,2006-01-12 23:13:57,Windows XP
323271,2006-01-12 23:32:05,Linux
323277,2006-01-13 00:03:34,Windows XP
323280,2006-01-13 00:53:19,Windows XP
323281,2006-01-13 01:09:55,Linux
323289,2006-01-13 03:12:18,Windows XP
323295,2006-01-13 04:07:42,Windows XP
323304,2006-01-13 06:18:31,Windows XP
323310,2006-01-13 07:31:46,Windows XP
323312,2006-01-13 07:59:07,Windows XP
323322,2006-01-13 09:45:56,Windows XP
323327,2006-01-13 10:24:23,Windows 2000
323342,2006-01-13 12:41:10,All
323344,2006-01-13 12:52:33,Mac OS X
323345,2006-01-13 13:24:43,Windows XP
323349,2006-01-13 13:31:57,Mac OS X
323356,2006-01-13 14:37:25,Windows XP
323362,2006-01-13 15:59:52,Windows XP
323368,2006-01-13 18:12:26,Windows XP
323398,2006-01-14 03:17:52,Windows XP
323399,2006-01-14 03:49:25,Windows XP
323403,2006-01-14 04:29:20,Windows XP
323408,2006-01-14 05:50:46,Windows XP
323413,2006-01-14 06:18:28,Windows XP
323418,2006-01-14 07:33:29,Windows XP
323419,2006-01-14 07:35:49,Windows XP
323422,2006-01-14 08:11:52,Linux
323423,2006-01-14 08:17:49,Windows XP
323425,2006-01-14 08:24:22,All
323429,2006-01-14 08:34:04,All
323432,2006-01-14 09:03:16,Windows XP
323434,2006-01-14 09:09:03,Mac OS X
323440,2006-01-14 10:27:54,Linux
323443,2006-01-14 10:53:16,Windows XP
323446,2006-01-14 11:29:27,Mac OS X
323452,2006-01-14 12:04:20,Windows XP
323459,2006-01-14 13:20:04,Windows XP
323462,2006-01-14 13:55:01,Windows XP
323464,2006-01-14 14:03:28,Windows XP
323466,2006-01-14 14:25:10,Windows XP
323467,2006-01-14 14:27:56,Linux
323469,2006-01-14 15:42:47,Windows XP
323472,2006-01-14 16:00:01,Linux
323475,2006-01-14 17:07:47,Windows XP
323478,2006-01-14 18:59:09,Windows XP
323483,2006-01-14 20:05:33,Windows XP
323484,2006-01-14 20:16:02,Windows XP
323490,2006-01-14 22:01:43,All
323491,2006-01-14 22:02:06,Windows 2000
323492,2006-01-14 22:02:41,All
323505,2006-01-15 01:16:40,Windows Server 2003
323522,2006-01-15 06:54:28,All
323523,2006-01-15 06:55:49,Windows XP
323532,2006-01-15 08:07:32,All
323536,2006-01-15 08:33:33,Windows XP
323537,2006-01-15 08:43:08,Windows 2000
323538,2006-01-15 08:44:18,Windows XP
323544,2006-01-15 10:19:55,Linux
323545,2006-01-15 10:20:40,Windows XP
323549,2006-01-15 12:15:31,Linux
323552,2006-01-15 12:52:37,Windows XP
323561,2006-01-15 14:35:13,Windows XP
323565,2006-01-15 16:15:29,Windows 98
323568,2006-01-15 17:26:09,Windows XP
323572,2006-01-15 18:07:12,Windows XP
323573,2006-01-15 18:11:32,Windows XP
323594,2006-01-15 22:47:23,Windows XP
323599,2006-01-15 23:24:35,Windows XP
323610,2006-01-16 02:31:54,Windows XP
323612,2006-01-16 03:19:20,Windows XP
323613,2006-01-16 03:35:24,Windows XP
323621,2006-01-16 05:57:48,Windows XP
323623,2006-01-16 06:15:17,Windows XP
323630,2006-01-16 08:19:55,Windows XP
323632,2006-01-16 08:20:57,Windows XP
323633,2006-01-16 08:23:35,Windows XP
323635,2006-01-16 08:39:13,Windows XP
323638,2006-01-16 08:51:58,Windows XP
323639,2006-01-16 09:08:55,Windows XP
323647,2006-01-16 10:26:53,Mac OS X
323648,2006-01-16 10:27:05,Windows XP
323649,2006-01-16 10:30:59,Linux
323658,2006-01-16 11:06:50,Windows XP
323659,2006-01-16 11:08:43,Windows XP
323660,2006-01-16 11:16:22,Windows XP
323668,2006-01-16 12:58:10,Windows XP
323672,2006-01-16 13:37:09,Windows XP
323685,2006-01-16 14:59:10,Windows 98
323686,2006-01-16 15:03:24,All
323689,2006-01-16 15:29:15,Windows XP
323693,2006-01-16 15:59:58,Windows XP
323715,2006-01-16 20:23:13,All
323720,2006-01-16 22:02:03,Windows XP
323724,2006-01-16 22:36:19,Windows XP
323729,2006-01-16 23:21:33,Windows XP
323734,2006-01-17 00:34:13,Windows XP
323761,2006-01-17 05:31:53,All
323762,2006-01-17 05:34:01,Windows 2000
323771,2006-01-17 06:53:46,All
323788,2006-01-17 09:34:17,Windows XP
323798,2006-01-17 11:31:34,Windows XP
323800,2006-01-17 11:33:24,All
323801,2006-01-17 11:38:56,Windows XP
323803,2006-01-17 11:44:32,Windows XP
323805,2006-01-17 12:05:48,All
323811,2006-01-17 12:57:45,Windows XP
323812,2006-01-17 13:00:03,All
323825,2006-01-17 15:29:32,Windows XP
323830,2006-01-17 15:47:01,Windows XP
323831,2006-01-17 15:56:50,All
323832,2006-01-17 16:04:32,Windows XP
323834,2006-01-17 16:24:25,All
323837,2006-01-17 18:45:41,Windows XP
323839,2006-01-17 19:34:03,Windows XP
323844,2006-01-17 21:15:40,Windows XP
323855,2006-01-18 00:01:16,Mac OS X
323857,2006-01-18 00:34:49,Linux
323861,2006-01-18 01:01:25,Windows XP
323863,2006-01-18 01:19:29,Windows XP
323871,2006-01-18 02:24:22,Windows XP
323872,2006-01-18 02:47:22,Windows 2000
323878,2006-01-18 03:51:32,Windows 2000
323879,2006-01-18 04:04:45,Windows XP
323885,2006-01-18 04:38:45,Windows XP
323889,2006-01-18 05:54:41,Windows XP
323892,2006-01-18 06:23:39,Windows 98
323895,2006-01-18 07:15:41,Windows XP
323897,2006-01-18 07:36:41,Windows XP
323899,2006-01-18 08:02:04,Windows XP
323913,2006-01-18 11:07:22,Windows XP
323921,2006-01-18 12:19:55,Linux
323929,2006-01-18 12:44:45,Windows XP
323932,2006-01-18 12:50:13,Windows 98
323935,2006-01-18 12:58:50,Windows XP
323939,2006-01-18 13:29:39,Windows 2000
323943,2006-01-18 14:02:00,Windows 98
323948,2006-01-18 14:39:41,Windows XP
323957,2006-01-18 15:40:14,Windows XP
323962,2006-01-18 16:51:50,Linux
323965,2006-01-18 17:31:03,Linux
323966,2006-01-18 17:34:47,Windows XP
323972,2006-01-18 19:48:39,All
323987,2006-01-18 23:16:56,Windows XP
323991,2006-01-19 00:41:27,Windows 98
323995,2006-01-19 01:31:41,Linux
324002,2006-01-19 03:49:01,Windows XP
324004,2006-01-19 04:00:30,Other
324005,2006-01-19 04:15:01,Linux
324020,2006-01-19 07:09:25,Windows XP
324023,2006-01-19 07:50:39,Windows XP
324038,2006-01-19 10:19:04,Windows XP
324041,2006-01-19 11:12:14,Windows XP
324042,2006-01-19 11:23:09,Linux
324047,2006-01-19 11:54:35,Windows XP
324048,2006-01-19 11:58:53,Mac OS X
324049,2006-01-19 12:03:33,Windows XP
324052,2006-01-19 12:15:53,Linux
324056,2006-01-19 12:54:13,Linux
324061,2006-01-19 13:49:07,Linux
324063,2006-01-19 13:59:48,All
324064,2006-01-19 14:01:07,Windows XP
324066,2006-01-19 14:08:04,Windows XP
324068,2006-01-19 14:19:04,Windows XP
324070,2006-01-19 14:24:43,Windows 98
324071,2006-01-19 14:26:11,Mac OS X
324080,2006-01-19 16:39:19,All
324087,2006-01-19 19:23:29,Windows 98
324089,2006-01-19 19:32:58,Windows XP
324091,2006-01-19 19:47:49,Windows 2000
324114,2006-01-20 01:07:20,Windows XP
324116,2006-01-20 01:39:28,Windows XP
324123,2006-01-20 03:00:35,Windows XP
324129,2006-01-20 05:08:08,All
324130,2006-01-20 05:27:29,All
324132,2006-01-20 05:34:26,Windows XP
324135,2006-01-20 05:52:00,Windows XP
324144,2006-01-20 06:52:58,Windows NT
324148,2006-01-20 07:23:51,Linux
324150,2006-01-20 07:30:50,Windows XP
324155,2006-01-20 07:50:39,Windows XP
324160,2006-01-20 08:37:43,Linux
324164,2006-01-20 09:17:10,All
324166,2006-01-20 09:49:45,Mac OS X
324168,2006-01-20 10:12:58,Windows XP
324180,2006-01-20 12:57:52,Mac OS X
324181,2006-01-20 13:00:22,Linux
324184,2006-01-20 13:45:27,Windows 2000
324185,2006-01-20 13:49:04,Windows XP
324187,2006-01-20 13:57:06,Linux
324191,2006-01-20 14:28:37,Windows XP
324195,2006-01-20 15:24:50,Windows 2000
324197,2006-01-20 15:44:15,Windows XP
324202,2006-01-20 17:03:07,Linux
324204,2006-01-20 17:14:05,Windows XP
324209,2006-01-20 18:04:59,All
324210,2006-01-20 18:06:35,Linux
324224,2006-01-20 22:29:17,Windows 98
324225,2006-01-20 22:56:39,Mac OS X
324227,2006-01-20 23:54:01,Windows XP
324230,2006-01-21 02:21:29,All
324237,2006-01-21 04:38:48,Mac OS X
324241,2006-01-21 06:05:18,Windows XP
324256,2006-01-21 09:41:37,All
324259,2006-01-21 10:09:45,Windows 2000
324262,2006-01-21 10:31:47,Windows Server 2003
324263,2006-01-21 10:40:28,All
324264,2006-01-21 11:03:30,Linux
324269,2006-01-21 11:38:15,Windows XP
324274,2006-01-21 12:11:28,All
324275,2006-01-21 12:12:35,Windows XP
324287,2006-01-21 14:20:26,Windows XP
324290,2006-01-21 15:24:47,Mac OS X
324292,2006-01-21 15:45:42,Windows XP
324295,2006-01-21 16:23:32,Windows XP
324300,2006-01-21 17:32:57,Windows XP
324304,2006-01-21 20:03:00,Windows XP
324307,2006-01-21 21:40:04,Windows XP
324321,2006-01-22 04:35:02,All
324322,2006-01-22 04:56:14,Windows 98
324324,2006-01-22 05:29:04,Windows XP
324328,2006-01-22 07:05:38,Windows XP
324330,2006-01-22 07:50:01,All
324331,2006-01-22 07:53:30,Windows ME
324332,2006-01-22 07:58:39,Windows ME
324335,2006-01-22 09:05:32,Linux
324339,2006-01-22 09:34:19,Mac OS X
324342,2006-01-22 09:50:58,Windows XP
324344,2006-01-22 10:08:21,Windows XP
324345,2006-01-22 10:22:36,Windows XP
324347,2006-01-22 10:29:25,Windows XP
324348,2006-01-22 10:52:44,Linux
324354,2006-01-22 11:23:21,Windows XP
324358,2006-01-22 12:41:21,Windows XP
324360,2006-01-22 13:06:37,Windows XP
324364,2006-01-22 14:39:38,All
324385,2006-01-23 00:29:36,Windows XP
324387,2006-01-23 00:33:12,Other
324395,2006-01-23 01:48:14,Windows XP
324400,2006-01-23 02:32:15,Linux
324403,2006-01-23 03:05:26,Windows XP
324404,2006-01-23 03:42:57,Windows XP
324405,2006-01-23 03:43:43,Windows 2000
324420,2006-01-23 06:38:38,Windows XP
324421,2006-01-23 07:09:39,Windows XP
324428,2006-01-23 08:20:07,All
324429,2006-11-21 15:02:52,Mac OS X 10.4
324433,2006-01-23 09:42:21,Windows XP
324437,2006-01-23 10:51:11,Windows XP
324438,2006-01-23 10:54:06,Windows XP
324447,2006-01-23 12:32:07,Linux
324449,2006-01-23 13:04:56,Windows 2000
324454,2006-01-23 13:35:22,Windows XP
324455,2006-01-23 13:54:02,Linux
324459,2006-01-23 14:43:11,Windows XP
324461,2006-01-23 14:50:28,Linux
324462,2006-01-23 14:52:15,Windows 2000
324470,2006-01-23 16:43:19,Linux
324471,2006-01-23 16:49:17,All
324481,2006-01-23 18:53:11,Windows XP
324487,2006-01-23 21:37:59,Linux
324489,2006-01-23 22:03:48,Windows XP
324490,2006-01-23 22:11:22,Windows XP
324491,2006-01-23 22:35:29,Windows XP
324497,2006-01-24 00:01:10,Windows 2000
324509,2006-01-24 04:35:36,Linux
324512,2006-01-24 05:14:01,Windows XP
324515,2006-01-24 06:28:58,Windows XP
324522,2006-01-24 07:48:20,Windows XP
324526,2006-01-24 08:28:04,Mac OS X
324528,2006-01-24 08:44:44,Windows 2000
324531,2006-01-24 09:27:45,Windows XP
324539,2006-01-24 10:18:07,Linux
324545,2006-01-24 10:48:54,All
324547,2006-01-24 11:20:33,Mac OS X
324552,2006-01-24 12:10:57,Windows XP
324553,2006-01-24 12:11:03,All
324554,2006-01-24 12:11:19,Linux
324555,2006-01-24 12:15:35,Windows XP
324556,2006-01-24 12:16:26,Linux
324562,2006-01-24 12:44:27,Linux
324563,2006-01-24 12:59:04,Windows XP
324564,2006-01-24 13:24:05,Linux
324565,2006-01-24 13:26:11,Windows XP
324567,2006-01-24 13:54:02,Windows XP
324569,2006-01-24 14:17:07,Windows XP
324577,2006-01-24 15:07:03,Linux
324579,2006-01-24 15:20:01,All
324580,2006-01-24 15:30:05,Mac OS X
324582,2006-01-24 15:53:33,Windows 2000
324586,2006-01-24 16:18:59,Windows XP
324587,2006-01-24 16:21:02,Windows 2000
324588,2006-01-24 16:35:11,All
324589,2006-01-24 16:40:10,Windows XP
324590,2006-01-24 17:04:52,All
324596,2006-01-24 18:18:10,Windows XP
324602,2006-01-24 20:25:38,Windows XP
324604,2006-01-24 22:01:44,All
324605,2006-07-10 11:53:33,Mac OS X 10.3
324607,2006-01-24 22:44:10,Mac OS X
324610,2006-01-25 00:01:43,Windows XP
324614,2006-01-25 00:50:21,Windows XP
324618,2006-01-25 01:22:28,Windows 98
324622,2006-01-25 01:29:44,Windows 98
324623,2006-01-25 01:37:32,Linux
324629,2006-01-25 02:24:48,Windows 2000
324630,2006-01-25 02:42:00,Linux
324632,2006-01-25 03:17:53,Mac OS X
324636,2006-01-25 05:18:08,Windows XP
324641,2006-01-25 06:11:50,Windows 2000
324652,2006-01-25 07:31:51,Linux
324655,2006-01-25 08:04:33,All
324664,2006-01-25 08:37:22,Mac OS X
324677,2006-01-25 09:42:34,Windows XP
324684,2006-01-25 10:08:26,Windows XP
324691,2006-01-25 10:36:32,Windows XP
324692,2006-01-25 10:40:44,Windows XP
324695,2006-01-25 10:57:44,Windows XP
324704,2006-01-25 11:57:34,Windows XP
324708,2006-01-25 12:23:50,Windows XP
324716,2006-01-25 13:14:38,Windows XP
324717,2006-01-25 13:36:45,All
324727,2006-01-25 15:32:18,Linux
324728,2006-01-25 16:16:40,Windows XP
324730,2006-01-25 16:28:48,Windows XP
324736,2006-01-25 17:25:31,Mac OS X
324737,2006-01-25 17:26:23,Windows XP
324745,2006-01-25 19:34:58,Linux
324748,2006-01-25 20:32:13,Windows XP
324755,2006-01-25 21:59:30,Windows XP
324763,2006-01-26 00:00:54,Linux
324778,2006-01-26 01:45:11,Windows XP
324780,2006-01-26 02:23:27,Windows XP
324782,2006-01-26 02:31:27,Windows XP
324785,2006-01-26 03:40:08,Windows XP
324787,2006-01-26 03:47:20,Linux
324789,2006-01-26 04:24:42,Windows XP
324793,2006-01-26 05:42:49,Windows 2000
324795,2006-01-26 05:58:17,Windows 2000
324798,2006-01-26 06:13:53,Linux
324801,2006-01-26 06:40:13,Windows XP
324802,2006-01-26 06:43:30,Windows XP
324810,2006-01-26 07:47:16,Windows XP
324811,2006-01-26 07:52:32,Windows XP
324814,2006-01-26 08:20:09,Windows XP
324817,2006-01-26 08:36:00,Windows 2000
324822,2006-01-26 09:04:18,Linux
324826,2006-01-26 09:27:06,Windows XP
324827,2006-01-26 09:28:03,Windows XP
324831,2006-01-26 09:57:41,Windows XP
324832,2006-01-26 10:16:10,Linux
324834,2006-01-26 10:25:31,Windows 2000
324838,2006-01-26 10:42:25,Linux
324845,2006-01-26 11:40:45,Windows XP
324846,2006-01-26 11:49:58,All
324850,2006-01-26 12:07:41,Mac OS X
324851,2006-01-26 12:13:26,Windows XP
324856,2006-01-26 12:47:15,All
324858,2006-01-26 12:54:21,Linux
324864,2006-01-26 13:27:55,Windows 2000
324868,2006-01-26 13:49:04,Windows XP
324869,2006-01-26 13:50:04,Windows XP
324872,2006-01-26 14:30:17,Windows XP
324876,2006-01-26 15:15:04,All
324879,2006-01-26 15:44:05,All
324880,2006-01-26 15:45:13,Windows XP
324886,2006-01-26 17:50:15,Windows XP
324888,2006-01-26 19:13:42,Windows XP
324889,2006-01-26 19:13:42,Windows XP
324890,2006-01-26 19:13:53,Windows XP
324891,2006-01-26 19:14:02,Windows XP
324894,2006-01-26 19:18:46,Windows XP
324897,2006-01-26 20:12:32,Windows XP
324900,2006-01-26 20:40:24,Linux
324910,2006-01-26 23:50:51,Windows 2000
324912,2006-01-27 00:02:38,Linux
324914,2006-01-27 01:05:55,Windows XP
324919,2006-01-27 02:16:58,Windows XP
324931,2006-01-27 04:17:43,Windows XP
324932,2006-01-27 04:27:43,Windows XP
324934,2006-01-27 05:02:37,Linux
324935,2006-01-27 05:05:26,Windows ME
324937,2006-01-27 05:12:47,Windows XP
324940,2006-01-27 05:34:44,Mac OS X
324946,2006-01-27 07:41:32,Windows XP
324948,2006-01-27 07:59:13,All
324952,2006-01-27 08:43:59,Windows XP
324957,2006-01-27 09:28:47,All
324958,2006-01-27 09:33:15,All
324959,2006-01-27 09:36:12,All
