Bug_id,Timestamp,os
323276,2006-01-12 23:47:05,Mac OS X
323284,2006-01-13 02:02:30,Windows XP
323286,2006-01-13 02:48:54,Linux
323300,2006-01-13 05:21:07,Windows XP
323301,2006-01-13 05:31:36,Windows XP
323305,2006-01-13 06:24:21,Windows XP
323316,2006-01-13 08:57:26,Windows XP
323319,2006-01-13 09:35:26,Windows XP
323323,2006-01-13 09:53:25,All
323332,2006-01-13 10:46:43,Windows XP
323334,2006-01-13 11:21:46,Windows XP
323335,2006-01-13 11:23:05,Linux
323341,2006-01-13 12:09:58,Mac OS X
323351,2006-01-13 13:55:16,All
323359,2006-01-13 14:58:01,Windows XP
323360,2006-01-13 15:57:18,Windows 2000
323363,2006-01-13 16:11:08,Windows XP
323364,2006-01-14 07:46:02,Windows 2000
323373,2006-01-13 19:39:28,Linux
323383,2006-01-13 22:56:23,Linux
323395,2006-01-14 02:31:51,Windows XP
323396,2006-01-14 03:00:23,Mac OS X
323404,2006-01-14 04:45:16,Windows XP
323409,2006-01-14 05:58:26,Windows XP
323411,2006-01-14 06:04:42,Windows XP
323427,2006-01-14 08:29:14,Windows XP
323435,2006-01-14 09:11:03,Windows XP
323447,2006-01-14 11:39:48,Linux
323448,2006-01-14 11:40:39,Windows XP
323449,2006-01-14 11:52:49,Linux
323456,2006-01-14 12:59:16,Windows XP
323461,2006-01-14 13:52:40,Linux
323468,2006-01-14 14:57:58,Windows XP
323476,2006-01-14 17:19:16,Mac OS X
323479,2006-01-14 19:03:41,Mac OS X
323482,2006-01-14 20:01:45,Windows XP
323486,2006-01-14 21:14:32,Windows XP
323488,2006-01-14 21:17:38,Windows XP
323506,2006-01-15 01:23:40,Windows XP
323507,2006-01-15 01:45:50,Windows 98
323513,2006-01-15 03:18:52,Windows XP
323514,2006-01-15 03:37:27,Linux
323531,2006-01-15 07:50:22,Windows 2000
323535,2006-01-15 08:33:03,Windows XP
323550,2006-01-15 12:35:03,OS/2
323586,2006-01-15 20:37:22,Linux
323587,2006-01-15 20:41:51,Windows 2000
323595,2006-01-15 22:49:52,Windows 2000
323596,2006-01-15 22:59:39,Windows XP
323598,2006-01-15 23:04:59,Windows XP
323600,2006-01-15 23:27:08,Mac OS X
323603,2006-01-15 23:51:49,Linux
323609,2006-01-16 01:40:01,Linux
323620,2006-01-16 05:53:34,Windows XP
323637,2006-01-16 08:48:25,Windows XP
323655,2006-01-16 11:03:28,Mac OS X
323667,2006-01-16 12:30:31,Windows XP
323677,2006-01-16 14:22:24,Windows XP
323680,2006-01-16 14:34:17,Windows XP
323681,2006-01-16 14:40:29,Windows XP
323682,2006-01-16 14:42:21,Windows XP
323687,2006-01-16 15:13:42,Windows 98
323694,2006-01-16 16:09:09,Windows XP
323695,2006-01-16 16:16:11,Windows XP
323698,2006-01-16 16:19:54,Windows XP
323699,2006-01-16 16:22:01,Windows 2000
323705,2006-01-16 17:39:54,Windows XP
323726,2006-01-16 23:04:44,Windows XP
323747,2006-01-17 02:23:27,Mac OS X
323751,2006-01-17 03:09:07,Mac OS X
323752,2006-01-17 03:16:21,Linux
323757,2006-01-17 04:16:57,Windows XP
323760,2006-01-17 05:19:59,Windows XP
323772,2006-01-17 06:59:25,Windows XP
323792,2006-01-17 10:26:26,Windows 98
323794,2006-01-17 10:34:15,All
323804,2006-01-17 12:04:00,Windows XP
323819,2006-01-17 13:51:10,MacOS X
323823,2006-01-17 14:45:55,Windows XP
323836,2006-01-17 18:34:49,Windows XP
323841,2006-01-17 19:48:03,Windows XP
323866,2006-01-18 01:57:49,Windows XP
323881,2006-01-18 04:09:42,All
323891,2006-01-18 06:16:07,Mac OS X
323900,2006-01-18 08:23:46,Windows XP
323901,2006-01-18 08:24:07,Windows XP
323915,2006-01-18 11:23:06,Windows 98
323949,2006-01-18 14:41:29,Windows 2000
323954,2006-01-18 15:29:36,Windows XP
323963,2006-01-18 16:55:56,Windows 98
323981,2006-01-18 22:05:59,Windows XP
323994,2006-01-19 01:26:14,Windows XP
324044,2006-01-19 11:35:33,Windows XP
324062,2006-01-19 13:55:18,Windows XP
324077,2006-01-19 15:30:51,Windows XP
324085,2006-01-19 18:59:27,Mac OS X
324110,2006-01-20 00:13:57,Linux
324112,2006-01-20 00:47:53,Windows 2000
324138,2006-01-20 06:05:56,Windows XP
324146,2006-01-20 07:07:50,Windows XP
324175,2006-01-20 12:25:57,Windows XP
324188,2006-01-20 14:02:17,Windows XP
324194,2006-01-20 14:59:07,Windows XP
324196,2006-01-20 15:37:40,Mac OS X
324200,2006-01-20 16:24:27,Windows XP
324201,2006-01-20 16:58:27,Windows XP
324217,2006-01-20 21:29:59,Windows XP
324219,2006-01-20 21:39:27,Windows 2000
324220,2006-01-20 21:42:02,Windows 2000
324229,2006-01-21 01:42:40,Windows 2000
324234,2006-01-21 03:51:15,Windows XP
324236,2006-01-21 04:07:12,Windows XP
324247,2006-01-21 07:13:31,OS/2
324261,2006-01-21 10:30:33,Mac OS X
324267,2006-01-21 11:26:01,Windows XP
324297,2006-01-21 16:57:20,Windows XP
324302,2006-01-21 19:17:22,Windows XP
324316,2006-01-22 03:05:57,Windows XP
324320,2006-01-22 04:28:22,Windows XP
324325,2006-01-22 06:00:04,Mac OS X
324326,2006-01-22 06:20:56,Windows XP
324338,2006-01-22 09:19:43,Windows XP
324350,2006-01-22 11:01:03,Windows 98
324351,2006-01-22 11:03:02,Linux
324362,2006-01-22 13:29:38,Linux
324374,2006-01-22 18:11:45,Windows XP
324381,2006-01-22 23:49:09,Windows Server 2003
324382,2006-01-23 00:08:47,Windows 2000
324386,2006-01-23 00:29:37,Windows Server 2003
324390,2006-01-23 00:55:55,Windows XP
324391,2006-01-23 01:15:41,Windows XP
324393,2006-01-23 01:26:06,Windows XP
324394,2006-01-23 01:40:51,Windows XP
324415,2006-01-23 05:24:42,Windows XP
324423,2006-01-23 07:17:58,Linux
324425,2006-01-23 07:53:44,Windows XP
324431,2006-01-23 09:23:28,Windows XP
324435,2006-01-23 09:59:08,Linux
324442,2006-01-23 11:59:22,Windows XP
324453,2006-01-23 13:31:14,Linux
324458,2006-01-23 14:39:09,Mac OS X
324477,2006-01-23 18:28:04,Windows XP
324479,2006-01-23 18:39:26,Windows XP
324480,2006-01-23 18:41:31,Windows XP
324485,2006-01-23 20:52:48,Windows XP
324494,2006-01-23 23:43:10,All
324502,2006-01-24 03:04:18,Windows XP
324503,2006-01-24 03:08:29,Windows XP
324504,2006-01-24 03:28:48,Windows 98
324505,2006-01-24 03:54:38,Windows XP
324506,2006-01-24 03:56:39,Windows XP
324518,2006-01-24 07:26:02,Windows XP
324520,2006-01-24 07:39:26,Windows XP
324521,2006-01-24 07:39:43,Windows XP
324523,2006-01-24 08:04:11,Windows XP
324527,2006-01-24 08:35:22,Mac OS X
324568,2006-01-24 14:09:42,Linux
324574,2006-01-24 14:41:38,Windows XP
324593,2006-01-24 17:50:26,Windows XP
324594,2006-01-24 17:54:37,Windows XP
324603,2006-01-24 20:57:02,Linux
324606,2006-01-24 22:25:30,Windows XP
324612,2006-01-25 00:40:35,Windows XP
324625,2006-01-25 01:44:50,Windows 2000
324627,2006-01-25 02:06:30,Windows XP
324637,2006-01-25 05:21:11,Linux
324678,2006-01-25 09:49:36,Linux
324680,2006-01-25 09:51:39,Linux
324682,2006-01-25 10:00:34,Windows 98
324686,2006-01-25 10:24:09,Windows 2000
324731,2006-01-25 16:34:20,Mac OS X
324732,2006-01-25 16:44:17,Windows XP
324764,2006-01-26 00:04:51,Linux
324773,2006-01-26 01:04:31,Linux
324791,2006-01-26 05:29:06,Windows XP
324792,2006-01-26 05:42:47,Windows ME
324800,2006-01-26 06:39:41,Windows 2000
324818,2006-01-26 08:37:23,Windows XP
324848,2006-01-26 12:00:28,Windows XP
324859,2006-01-26 12:57:43,Linux
324874,2006-01-26 14:42:34,Mac OS X
324877,2006-01-26 15:28:52,Windows XP
324881,2006-01-26 16:11:44,Windows XP
324895,2006-01-26 19:34:52,Windows XP
324899,2006-01-26 20:36:41,Windows XP
324905,2006-01-26 21:01:55,Windows XP
324930,2006-01-27 03:54:32,Windows XP
324942,2006-01-27 06:13:31,Windows XP
324950,2006-01-27 08:24:22,Linux
324953,2006-01-27 08:51:53,Linux
325001,2006-01-27 18:04:06,Windows XP
325002,2006-01-27 18:29:44,Windows XP
325022,2006-01-28 02:08:06,Windows XP
325025,2006-01-28 02:43:14,Mac OS X
325028,2006-01-28 03:32:36,MacOS X
325030,2006-01-28 03:49:22,Mac OS X
325031,2006-01-28 03:52:33,Windows XP
325033,2006-01-28 03:53:23,Windows XP
325034,2006-01-28 03:54:17,Windows XP
325040,2006-01-28 04:20:02,Windows XP
325043,2006-01-28 05:02:13,Windows XP
325044,2006-01-28 05:04:22,Windows XP
325050,2006-01-28 07:41:27,Mac OS X
325051,2006-01-28 08:09:14,Windows XP
325055,2006-01-28 08:55:34,Windows XP
325057,2006-01-28 09:17:03,Windows XP
325063,2006-01-28 11:02:29,Linux
325090,2006-01-28 16:11:02,Windows XP
325097,2006-01-28 18:02:24,Windows XP
325098,2006-01-28 18:17:31,All
325111,2006-01-28 22:18:45,All
325116,2006-01-29 00:35:44,Windows XP
325135,2006-01-29 08:37:24,Windows XP
325172,2006-01-29 15:27:55,Mac OS X
325212,2006-01-30 02:10:13,Windows 2000
325217,2006-01-30 04:30:41,Windows XP
325230,2006-01-30 06:12:54,FreeBSD
325244,2006-01-30 09:04:12,Windows XP
325299,2006-01-30 20:46:24,Windows 2000
325301,2006-01-30 21:16:16,Mac OS X
325308,2006-01-30 23:49:33,Mac OS X
325310,2006-01-31 00:24:16,Windows XP
325317,2006-01-31 02:19:03,Windows XP
325320,2006-01-31 04:23:42,Windows XP
325322,2006-01-31 05:01:31,Windows XP
325340,2006-01-31 08:48:07,Windows 2000
325371,2006-01-31 12:48:12,All
325401,2006-01-31 18:06:43,Windows XP
325415,2006-01-31 22:14:00,Windows XP
325417,2006-01-31 22:21:19,Windows 98
325420,2006-01-31 23:18:35,Windows 98
325422,2006-01-31 23:24:39,Windows 98
325423,2006-01-31 23:41:04,Other
325436,2006-02-01 03:09:46,Windows XP
325437,2006-02-01 03:12:54,Windows XP
325478,2006-02-01 10:12:27,Linux
325481,2006-02-01 10:30:14,Windows XP
325482,2006-02-01 10:32:26,Windows XP
325492,2006-02-01 13:07:51,Windows XP
325530,2006-02-01 18:48:47,Windows XP
325534,2006-02-01 19:36:22,Windows XP
325549,2006-02-01 23:27:59,Windows XP
325587,2006-02-02 06:34:00,Windows 2000
325589,2006-02-02 06:40:10,Linux
325597,2006-02-02 07:46:09,Windows 2000
325624,2006-02-02 10:18:21,Windows XP
325631,2006-02-02 10:55:16,Linux
325637,2006-02-02 11:54:46,Windows XP
325661,2006-02-02 14:22:52,Windows XP
325703,2006-02-02 23:00:58,Windows XP
325704,2006-02-02 23:08:02,Windows XP
325709,2006-02-03 00:03:55,Linux
325710,2006-02-03 00:11:47,Windows 2000
325718,2006-02-03 01:25:14,Windows 2000
325722,2006-02-03 01:42:43,Windows XP
325723,2006-02-03 01:45:20,Windows 2000
325753,2006-02-03 06:37:42,Windows XP
325771,2006-02-03 09:19:50,Windows XP
325794,2006-02-03 12:04:52,Windows XP
325824,2006-02-03 17:04:01,Mac OS X
325871,2006-02-04 03:39:35,Windows XP
325877,2006-02-04 04:56:22,Linux
325883,2006-02-04 06:40:37,Mac OS X
325904,2006-02-04 10:28:57,Windows XP
325908,2006-02-04 11:07:55,Windows XP
325917,2006-02-04 12:29:53,Windows XP
325944,2006-02-04 18:27:44,Windows XP
325952,2006-02-04 20:47:13,Windows XP
325957,2006-02-04 22:25:59,Windows 2000
325986,2006-02-05 06:49:27,Linux
325990,2006-02-05 07:17:01,Windows XP
326025,2006-02-05 14:56:30,Mac OS X
326037,2006-02-05 20:20:12,Windows XP
326064,2006-02-06 00:49:36,Windows XP
326083,2006-02-06 04:44:23,Windows XP
326088,2006-02-06 05:57:41,Windows XP
326104,2006-02-06 08:30:26,Windows XP
326128,2006-02-06 11:57:07,Windows XP
326129,2006-02-06 12:06:15,Linux
326136,2006-02-07 08:32:26,Windows 2000
326164,2006-02-06 16:18:14,Linux
326166,2006-02-06 16:32:07,Linux
326169,2006-02-06 16:52:04,All
326177,2006-02-06 17:45:21,All
326189,2006-02-06 19:30:46,Mac OS X
326211,2006-02-06 23:21:41,Windows 2000
326213,2006-02-07 00:04:46,Windows XP
326216,2006-02-07 00:50:13,Linux
326234,2006-02-07 05:07:15,Windows XP
326262,2006-02-07 09:04:29,Linux
326265,2006-02-07 09:28:11,Windows XP
326280,2006-02-07 10:42:37,Windows 2000
326294,2006-02-07 12:16:56,Windows XP
326298,2006-02-07 12:25:54,Linux
326301,2006-02-07 12:43:06,Windows XP
326313,2006-02-07 13:53:21,Windows XP
326316,2006-02-07 14:02:04,Windows XP
326338,2006-02-07 16:04:28,Windows XP
326359,2006-02-07 19:03:38,Windows XP
326364,2006-02-07 20:37:30,Mac OS X
326368,2006-02-07 21:15:09,Windows XP
326384,2006-02-08 00:53:46,Windows XP
326392,2006-02-08 03:06:30,All
326402,2006-02-08 04:41:50,Windows ME
326414,2006-02-08 06:58:28,Windows XP
326424,2006-02-08 07:46:37,Linux
326434,2006-02-08 08:44:20,Windows XP
326437,2006-02-08 09:19:39,Windows XP
326447,2006-02-08 10:40:17,Linux
326463,2006-02-08 13:16:37,Solaris
326524,2006-02-09 02:51:55,Windows XP
326534,2006-02-09 04:47:15,Windows XP
326539,2006-02-09 05:44:28,Windows XP
326557,2006-02-09 08:29:58,Linux
326561,2006-02-09 09:00:27,Windows XP
326567,2006-02-09 09:33:06,Windows XP
326569,2006-02-09 09:39:08,Windows XP
326578,2006-02-09 11:57:14,Windows XP
326584,2006-02-09 12:47:47,Mac OS X
326587,2006-02-09 13:07:04,Windows XP
326588,2006-02-09 13:11:06,Windows XP
326597,2006-02-09 15:14:25,Windows XP
326612,2006-02-09 18:09:35,Windows XP
326622,2006-02-09 21:06:15,All
326627,2006-02-09 22:47:24,Linux
326629,2006-02-09 23:06:48,Windows XP
326631,2006-02-09 23:25:35,Windows XP
326641,2006-02-10 02:02:51,Windows XP
326663,2006-02-10 06:46:24,Windows XP
326666,2006-02-10 07:02:48,Windows XP
326670,2006-02-10 07:29:25,Windows XP
326673,2006-02-10 07:43:39,Windows XP
326680,2006-02-10 08:19:29,Linux
326683,2006-02-10 08:32:17,Windows XP
326697,2006-02-10 10:28:00,Windows XP
326726,2006-02-10 13:24:22,Linux
326765,2006-02-10 17:51:29,Linux
326780,2006-02-10 21:43:08,Mac OS X
326800,2006-02-11 04:18:11,Windows XP
326818,2006-02-11 07:56:57,Windows XP
326846,2006-02-11 14:52:39,Windows XP
326852,2006-02-11 16:04:11,Windows XP
326857,2006-02-11 18:54:20,Windows XP
326884,2006-02-12 01:51:54,Other
326888,2006-02-12 02:44:48,OS/2
326905,2006-02-12 07:47:55,Linux
326928,2006-02-12 10:50:04,Windows XP
326978,2006-02-12 21:39:42,Windows XP
326995,2006-02-13 03:11:57,Solaris
327002,2006-02-13 05:37:17,Windows XP
327015,2006-02-13 07:59:34,Windows XP
327039,2006-02-13 10:45:56,Windows XP
327051,2006-02-13 12:11:33,Windows XP
327108,2006-02-13 21:45:59,Mac OS X
327113,2006-02-13 23:07:27,Windows XP
327117,2006-02-13 23:42:30,Windows XP
327124,2006-02-14 01:26:06,Windows Server 2003
327132,2006-02-14 04:35:41,Linux
327164,2006-02-14 09:36:45,Windows XP
327166,2006-02-14 09:38:34,Windows XP
327177,2006-02-14 10:53:01,Windows XP
327202,2006-02-14 13:47:45,Windows XP
327217,2006-02-14 15:48:59,Windows XP
327226,2006-02-14 17:20:19,Windows XP
327233,2006-02-14 19:35:10,All
327247,2006-02-14 21:38:18,Windows XP
327268,2006-02-15 01:41:40,Windows XP
327272,2006-02-15 04:02:03,Windows XP
327285,2006-02-15 05:35:56,Windows XP
327307,2006-02-15 08:30:38,Windows 2000
327312,2006-02-15 08:41:06,Mac OS X
327342,2006-02-15 11:31:13,Windows XP
327346,2006-02-15 11:46:43,Mac OS X
327362,2006-02-15 13:41:51,Mac OS X
327445,2006-02-16 01:52:33,Windows XP
327446,2006-02-16 01:55:05,Windows 98
327458,2006-02-16 04:47:01,All
327473,2006-02-16 06:52:51,Windows XP
327498,2006-02-16 09:19:33,Windows XP
327503,2006-02-16 10:17:46,Windows XP
327504,2006-02-16 10:21:37,Windows XP
327508,2006-02-16 10:29:46,Windows XP
327518,2006-02-16 11:11:21,Windows XP
327531,2006-02-16 13:02:23,Windows ME
327533,2006-02-16 13:10:18,Windows 2000
327573,2006-02-16 17:27:20,Windows XP
327576,2006-02-16 17:34:49,Windows XP
327581,2006-02-16 18:38:10,Windows XP
327600,2006-02-16 22:59:06,Windows XP
327601,2006-02-16 23:09:17,Windows XP
327618,2006-02-17 03:16:33,Windows XP
327622,2006-02-17 04:32:22,Windows XP
327627,2006-02-17 05:54:10,Windows 2000
327629,2006-02-17 06:04:20,Windows XP
327641,2006-02-17 08:01:52,Linux
327642,2006-02-17 08:03:53,Windows Server 2003
327656,2006-02-17 11:06:48,Windows XP
327673,2006-02-17 14:58:42,Windows XP
327728,2006-02-18 08:35:26,Linux
327729,2006-02-18 08:49:00,Windows XP
327763,2006-02-18 13:08:24,Windows XP
327788,2006-02-18 21:22:16,Windows XP
327852,2006-02-19 12:50:54,Windows XP
327854,2006-02-19 13:31:17,Windows XP
327857,2006-02-19 14:04:21,Windows XP
327858,2006-02-19 14:07:15,Windows XP
327866,2006-02-19 16:44:04,Windows XP
327900,2006-02-20 01:50:05,Windows XP
327908,2006-02-20 03:04:02,All
327949,2006-02-20 10:55:36,Windows XP
327964,2006-02-20 13:52:25,Mac OS X
327979,2006-02-20 16:08:00,Mac OS X
327987,2006-02-20 18:32:45,Windows XP
327993,2006-02-20 19:41:45,Mac OS X
328004,2006-02-20 21:37:42,Windows XP
328015,2006-02-21 00:44:20,Windows XP
328020,2006-02-21 01:34:14,Windows 2000
328021,2006-02-21 01:44:08,Mac OS X
328029,2006-02-21 03:56:58,Mac OS X
328032,2006-02-21 04:17:01,Mac OS X
328033,2006-02-21 04:18:17,Windows XP
328114,2006-02-21 13:58:04,Windows XP
328121,2006-02-21 15:12:06,Windows XP
328124,2006-02-21 16:10:39,Windows XP
328147,2006-02-21 20:00:36,Windows 2000
328167,2006-02-21 23:41:43,Windows XP
328175,2006-02-22 01:40:02,All
328178,2006-02-22 01:47:49,All
328180,2006-02-22 01:57:28,All
328187,2006-02-22 03:16:19,Windows XP
328200,2006-02-22 06:01:59,Windows 2000
328202,2006-02-22 06:46:21,Solaris
328214,2006-02-22 10:18:34,Windows XP
328221,2006-02-22 11:03:56,Windows XP
328226,2006-02-22 11:51:16,Windows 2000
328229,2006-02-22 12:10:17,Linux
328247,2006-02-22 16:42:29,Windows XP
328250,2006-02-22 17:36:16,Windows XP
328269,2006-02-22 22:54:47,Windows 2000
328286,2006-02-23 01:51:55,Windows XP
328287,2006-02-23 02:18:40,Windows XP
328293,2006-02-23 03:06:32,Windows 2000
328297,2006-02-23 03:39:08,Windows XP
328301,2006-02-23 03:58:53,Windows XP
328324,2006-02-23 08:11:23,Windows 2000
328326,2006-02-23 08:34:49,Windows XP
328328,2006-02-23 08:38:15,Windows 2000
328338,2006-02-23 10:28:54,Windows XP
328341,2006-02-23 10:53:38,Windows 2000
328347,2006-02-23 11:15:21,Windows 2000
328351,2006-02-23 11:34:07,Windows XP
328356,2006-02-23 12:07:19,Windows XP
328404,2006-02-23 18:54:00,Linux
328445,2006-02-24 03:08:47,Linux
328446,2006-02-24 03:25:47,Windows XP
328452,2006-02-24 04:07:40,Linux
328455,2006-02-24 04:18:53,Linux
328459,2006-02-24 05:08:58,Windows XP
328529,2006-02-24 14:23:01,Windows 98
328536,2006-02-24 15:03:03,Windows XP
328548,2006-02-24 19:20:51,Windows XP
328575,2006-02-25 06:54:03,Mac OS X
328586,2006-02-25 10:29:45,Mac OS X 10.2
328593,2006-02-25 12:27:25,Windows XP
328604,2006-02-25 15:29:08,Windows XP
328607,2006-02-25 16:48:08,Windows XP
328645,2006-02-26 06:42:12,Mac OS X
328700,2006-02-26 23:16:26,Windows XP
328708,2006-02-27 02:33:54,Windows XP
328723,2006-02-27 05:07:18,Linux
328747,2006-02-27 08:48:13,Windows XP
328749,2006-02-27 08:51:10,Windows XP
328753,2006-02-27 09:41:47,Linux
328759,2006-02-27 10:32:01,Windows XP
328795,2006-02-27 16:24:00,Windows XP
328843,2006-02-28 05:50:19,Windows XP
328844,2006-02-28 05:53:22,Windows XP
328847,2006-02-28 07:02:13,Windows XP
328849,2006-02-28 07:10:36,Windows XP
328861,2006-02-28 08:56:21,Windows XP
328863,2006-02-28 09:15:52,Mac OS X
328869,2006-02-28 09:42:58,Windows XP
328872,2006-02-28 10:08:05,Mac OS X
328910,2006-02-28 16:03:18,Windows XP
328935,2006-02-28 21:50:07,Linux
328955,2006-03-01 03:32:44,Windows ME
328966,2006-03-01 05:36:21,Windows XP
328967,2006-03-01 05:36:40,Other
328968,2006-03-01 05:39:49,Windows XP
328970,2006-03-01 05:47:39,Windows XP
328971,2006-03-01 05:56:10,Windows XP
328975,2006-03-01 06:15:23,Windows XP
328999,2006-03-01 09:08:37,All
329009,2006-03-01 10:31:10,Windows 2000
329036,2006-03-01 14:16:32,Windows 2000
329037,2006-03-01 14:28:04,Windows XP
329047,2006-03-01 17:01:03,Linux
329055,2006-03-01 20:06:56,Windows XP
329075,2006-03-02 00:43:19,All
329085,2006-03-02 02:19:09,FreeBSD
329088,2006-03-02 02:30:23,Windows XP
329101,2006-03-02 06:00:11,Windows XP
329129,2006-03-02 10:49:06,Mac OS X
329157,2006-03-02 13:30:35,Windows XP
329173,2006-03-02 16:01:25,All
329176,2006-03-02 16:30:26,Windows XP
329188,2006-03-02 18:29:26,Windows XP
329213,2006-03-03 01:12:01,Windows XP
329215,2006-03-03 01:41:13,Windows XP
329216,2006-03-03 01:44:00,Windows XP
329217,2006-03-03 02:00:45,Windows XP
329222,2006-03-03 04:51:57,Linux
329232,2006-03-03 05:59:59,Windows XP
329239,2006-03-03 06:53:09,Windows XP
329242,2006-03-03 07:32:41,Windows XP
329244,2006-03-03 07:44:24,Windows XP
329249,2006-03-03 08:51:47,Windows XP
329263,2006-03-03 11:34:44,Windows XP
329285,2006-03-03 13:32:50,Windows XP
329293,2006-03-03 15:19:53,Linux
329311,2006-03-03 22:11:42,Windows XP
329316,2006-03-03 23:28:17,Mac OS X
329353,2006-03-04 09:52:07,Windows XP
329363,2006-03-04 12:26:15,All
329417,2006-03-05 05:24:41,Windows XP
329420,2006-03-05 06:20:42,Windows XP
329425,2006-03-05 08:46:17,Windows XP
329426,2006-03-05 08:52:14,Windows XP
329427,2006-03-05 09:05:17,Windows XP
329432,2006-03-05 11:20:06,Linux
329441,2006-03-05 12:51:37,All
329442,2006-03-05 13:10:51,All
329444,2006-03-05 13:37:27,All
329445,2006-03-05 13:52:44,All
