Bug_id,Timestamp,Severity
322694,2006-01-07 11:33:03,critical
322710,2006-01-07 15:41:27,critical
322713,2006-01-07 16:27:43,normal
322719,2006-01-07 18:49:47,major
322748,2006-01-08 07:14:23,normal
322752,2006-01-08 07:29:44,trivial
322766,2006-01-08 12:30:51,normal
322782,2006-01-08 15:58:49,major
322789,2006-01-08 17:14:06,critical
322808,2006-01-09 12:06:35,normal
322815,2006-01-09 04:52:20,major
322821,2006-01-09 06:22:17,normal
322847,2006-01-09 12:40:33,major
322856,2006-01-09 14:08:00,minor
322857,2006-01-09 14:10:00,normal
322900,2006-01-10 00:18:32,normal
322924,2006-01-10 06:06:55,minor
322931,2006-01-10 06:59:28,normal
322933,2006-01-10 07:07:37,major
322941,2006-01-10 08:15:13,normal
322961,2006-01-10 11:52:45,normal
322980,2006-01-10 13:19:40,normal
322994,2006-01-10 14:36:56,normal
322995,2006-01-10 14:47:51,normal
323018,2006-01-10 23:16:27,normal
323042,2006-01-11 06:30:09,normal
323050,2006-01-11 08:32:43,normal
323059,2006-01-11 09:35:58,normal
323068,2006-01-11 11:29:52,major
323072,2006-01-11 11:51:49,normal
323101,2006-01-11 16:57:31,critical
323118,2006-01-11 21:38:40,major
323121,2006-01-11 22:28:41,normal
323122,2006-01-11 22:54:08,normal
323125,2006-01-11 23:48:23,normal
323128,2006-01-12 00:29:14,normal
323129,2006-01-12 00:30:39,normal
323139,2006-01-12 03:51:19,normal
323140,2006-01-12 03:54:28,major
323145,2006-01-12 04:36:04,minor
323149,2006-01-12 04:59:56,normal
323151,2009-06-15 03:56:58,minor
323157,2006-01-12 06:07:56,major
323159,2008-08-19 06:23:06,normal
323170,2006-01-12 07:40:09,normal
323184,2006-01-12 08:59:46,major
323186,2006-01-12 09:11:13,normal
323191,2006-01-12 09:45:35,normal
323193,2006-01-12 09:58:52,major
323199,2006-01-12 10:31:36,normal
323203,2006-01-12 10:52:27,major
323217,2006-01-12 12:19:27,normal
323220,2006-01-12 12:29:11,normal
323226,2006-01-12 13:14:29,major
323248,2006-01-12 16:03:25,normal
323253,2006-01-12 17:22:00,normal
323276,2006-01-12 23:47:05,trivial
323284,2006-01-13 02:02:30,major
323286,2006-01-13 02:48:54,normal
323300,2006-01-13 05:21:07,normal
323301,2006-01-13 06:57:44,critical
323305,2006-01-13 06:56:02,critical
323316,2006-01-13 08:57:26,major
323319,2006-01-13 09:35:26,normal
323323,2006-01-13 09:53:25,major
323332,2006-01-13 10:46:43,normal
323334,2006-01-13 11:21:46,normal
323335,2006-01-13 11:23:05,minor
323341,2006-01-13 12:09:58,normal
323351,2006-01-13 13:55:16,normal
323359,2006-01-13 14:58:01,normal
323360,2006-01-13 15:57:18,normal
323363,2006-01-13 16:11:08,major
323364,2006-01-14 07:46:02,minor
323373,2006-01-13 19:39:28,normal
323383,2006-01-13 22:56:23,major
323395,2006-01-14 02:31:51,normal
323396,2006-01-14 03:00:23,normal
323404,2006-01-14 04:45:16,major
323409,2006-01-14 05:58:26,major
323411,2012-04-13 09:32:38,normal
323427,2006-01-14 08:29:14,critical
323435,2006-01-14 09:11:03,normal
323447,2006-01-14 11:39:48,normal
323448,2006-01-14 11:40:39,major
323449,2006-01-14 11:52:49,normal
323456,2006-01-14 12:59:16,normal
323461,2006-01-14 13:52:40,major
323468,2006-01-14 14:57:58,normal
323476,2006-01-14 19:23:31,critical
323479,2006-01-14 19:03:41,major
323482,2006-01-14 20:01:45,critical
323486,2006-01-14 21:14:32,major
323488,2006-01-14 21:17:38,normal
323506,2006-01-15 01:23:40,normal
323507,2006-01-15 01:45:50,major
323513,2006-01-15 03:18:52,normal
323514,2006-01-15 03:37:27,normal
323531,2006-01-15 07:50:22,critical
323535,2006-01-15 08:33:03,normal
323550,2006-01-15 12:35:03,normal
323586,2006-01-15 20:37:22,normal
323587,2006-01-15 20:41:51,critical
323595,2006-01-15 22:49:52,major
323596,2006-01-15 22:59:39,major
323598,2006-01-15 23:04:59,normal
323600,2006-01-15 23:27:08,normal
323603,2006-01-15 23:51:49,normal
323609,2006-01-16 01:40:01,major
323620,2006-01-16 05:53:34,major
323637,2006-01-16 08:48:25,critical
323655,2006-01-16 11:03:28,normal
323667,2006-01-16 12:30:31,normal
323677,2006-01-16 14:22:24,major
323680,2006-01-16 14:34:17,normal
323681,2006-01-16 14:40:29,normal
323682,2006-01-16 14:42:21,major
323687,2006-01-16 15:13:42,normal
323694,2006-01-16 16:09:09,normal
323695,2006-01-16 16:16:11,normal
323698,2006-01-16 16:19:54,normal
323699,2006-01-16 16:22:01,normal
323705,2006-01-16 17:39:54,normal
323726,2006-01-16 23:04:44,normal
323747,2006-01-17 02:23:27,major
323751,2006-01-17 03:09:07,major
323752,2006-01-17 03:16:21,major
323757,2006-01-17 04:16:57,minor
323760,2006-01-17 05:19:59,major
323772,2006-01-17 06:59:25,normal
323792,2006-01-17 10:26:26,major
323794,2006-01-17 10:34:15,normal
323804,2006-01-17 12:04:00,major
323819,2006-01-17 13:51:10,trivial
323823,2006-01-17 14:45:55,normal
323836,2006-01-17 18:34:49,normal
323841,2006-01-17 19:48:03,major
323866,2006-01-18 01:57:49,major
323881,2006-01-18 04:09:42,normal
323891,2006-01-18 06:16:07,major
323900,2006-01-18 08:23:46,normal
323901,2006-01-18 08:24:07,normal
323915,2006-01-18 11:23:06,normal
323949,2006-01-18 14:41:29,normal
323954,2006-01-18 15:29:36,normal
323963,2006-01-18 16:55:56,normal
323981,2006-01-18 22:05:59,critical
323994,2006-01-19 01:26:14,normal
324044,2006-01-19 11:35:33,critical
324062,2006-01-19 13:55:18,minor
324077,2006-01-19 15:30:51,normal
324085,2010-12-09 09:59:26,minor
324110,2006-01-20 11:58:01,critical
324112,2006-01-20 00:47:53,critical
324138,2006-01-20 06:05:56,normal
324146,2006-01-20 07:07:50,normal
324175,2006-01-20 12:25:57,normal
324188,2006-01-20 14:02:17,normal
324194,2006-01-20 14:59:07,normal
324196,2006-01-20 15:37:40,critical
324200,2006-01-20 16:24:27,normal
324201,2006-01-20 16:58:27,normal
324217,2006-01-20 21:29:59,major
324219,2006-01-20 21:39:27,critical
324220,2006-01-20 21:42:02,normal
324229,2006-01-21 01:42:40,normal
324234,2006-01-21 03:51:15,normal
324236,2006-01-21 04:07:12,normal
324247,2006-01-21 07:13:31,normal
324261,2006-01-21 10:30:33,major
324267,2006-01-21 11:26:01,minor
324297,2006-01-21 16:57:20,normal
324302,2006-02-01 11:21:16,normal
324316,2006-01-22 03:05:57,major
324320,2006-01-22 04:28:22,normal
324325,2006-01-22 06:00:04,critical
324326,2006-01-22 06:20:56,normal
324338,2006-01-22 09:19:43,normal
324350,2007-09-24 10:52:01,minor
324351,2006-01-22 11:03:02,normal
324362,2006-01-22 13:29:38,normal
324374,2006-01-22 18:11:45,normal
324381,2006-01-22 23:49:09,major
324382,2006-01-23 00:08:47,critical
324386,2006-01-23 00:29:37,normal
324390,2006-01-23 00:55:55,normal
324391,2006-01-23 01:15:41,normal
324393,2006-01-23 01:26:06,normal
324394,2006-01-23 01:40:51,normal
324415,2006-01-23 05:24:42,minor
324423,2006-01-23 07:17:58,minor
324425,2006-01-23 07:53:44,normal
324431,2006-01-23 09:23:28,major
324435,2006-01-23 09:59:08,normal
324442,2006-01-23 11:59:22,major
324453,2006-01-23 13:31:14,trivial
324458,2006-01-23 14:39:09,major
324477,2006-01-23 18:28:04,normal
324479,2006-01-23 18:39:26,normal
324480,2006-01-23 18:41:31,normal
324485,2008-10-10 11:42:00,critical
324494,2006-01-23 23:43:10,normal
324502,2006-01-24 03:04:18,normal
324503,2006-01-24 03:08:29,normal
324504,2006-01-24 03:28:48,normal
324505,2006-01-24 03:54:38,normal
324506,2006-01-24 03:56:39,normal
324518,2006-01-24 07:26:02,normal
324520,2006-01-24 07:39:26,critical
324521,2006-01-24 07:39:43,normal
324523,2006-01-24 08:04:11,normal
324527,2006-01-24 08:35:22,normal
324568,2006-01-24 14:09:42,minor
324574,2006-01-24 14:41:38,normal
324593,2006-01-24 17:50:26,normal
324594,2006-01-24 17:54:37,normal
324603,2006-01-24 20:57:02,major
324606,2006-01-24 22:25:30,critical
324612,2006-01-25 00:40:35,major
324625,2006-01-25 01:44:50,normal
324627,2006-01-25 02:06:30,major
324637,2006-01-25 05:21:11,major
324678,2006-01-25 09:49:36,major
324680,2006-01-25 09:51:39,normal
324682,2006-01-25 10:00:34,normal
324686,2006-12-11 14:33:00,minor
324731,2006-01-25 16:34:20,normal
324732,2006-01-25 16:44:17,normal
324764,2006-01-26 00:04:51,normal
324773,2006-01-26 01:04:31,normal
324791,2006-01-26 05:29:06,critical
324792,2006-01-26 05:42:47,normal
324800,2006-01-26 06:39:41,normal
324818,2006-01-26 08:37:23,normal
324848,2006-01-26 12:00:28,normal
324859,2006-01-26 12:57:43,minor
324874,2006-01-26 14:42:34,normal
324877,2006-01-26 15:28:52,major
324881,2006-01-26 16:11:44,normal
324895,2006-01-26 19:34:52,normal
324899,2006-01-26 20:36:41,normal
324905,2006-01-26 21:01:55,normal
324930,2006-01-27 03:54:32,normal
324942,2006-01-27 06:13:31,normal
324950,2006-01-27 08:24:22,normal
324953,2008-02-05 07:27:26,major
325001,2006-01-27 18:04:06,normal
325002,2006-01-27 18:29:44,critical
325022,2006-01-28 02:08:06,normal
325025,2008-02-17 17:44:12,minor
325028,2006-01-28 03:32:36,normal
325030,2006-01-28 03:49:22,normal
325031,2006-01-28 03:52:33,trivial
325033,2006-01-28 03:53:23,trivial
325034,2006-01-28 03:54:17,trivial
325040,2006-01-28 04:20:02,normal
325043,2006-01-28 05:02:13,critical
325044,2006-01-28 05:04:22,normal
325050,2006-01-28 07:41:27,critical
325051,2006-01-28 08:09:14,normal
325055,2006-01-28 08:55:34,normal
325057,2006-01-28 09:17:03,normal
325063,2006-01-28 11:02:29,normal
325090,2006-01-29 00:09:14,critical
325097,2006-01-28 18:02:24,normal
325098,2006-01-28 18:17:31,trivial
325111,2006-01-28 22:18:45,major
325116,2006-01-29 00:35:44,major
325135,2006-01-29 08:37:24,normal
325172,2006-01-29 15:27:55,normal
325212,2006-01-30 02:10:13,major
325217,2006-01-30 04:30:41,normal
325230,2006-01-30 06:12:54,normal
325244,2006-01-30 09:04:12,normal
325299,2006-01-30 20:46:24,normal
325301,2006-01-30 21:16:16,normal
325308,2006-01-30 23:49:33,major
325310,2006-01-31 00:24:16,normal
325317,2006-01-31 02:19:03,normal
325320,2006-01-31 04:23:42,normal
325322,2006-01-31 05:01:31,normal
325340,2006-01-31 08:48:07,critical
325371,2006-01-31 12:48:12,normal
325401,2006-01-31 18:06:43,minor
325415,2006-01-31 22:14:00,normal
325417,2006-01-31 22:21:19,minor
325420,2006-01-31 23:18:35,normal
325422,2006-01-31 23:24:39,normal
325423,2006-01-31 23:41:04,normal
325436,2006-02-01 03:09:46,major
325437,2006-02-01 03:12:54,critical
325478,2006-02-01 10:12:27,normal
325481,2006-02-01 10:30:14,normal
325482,2006-02-01 10:32:26,normal
325492,2006-02-01 13:07:51,normal
325530,2006-02-01 18:48:47,normal
325534,2006-02-01 19:36:22,normal
325549,2006-02-01 23:27:59,normal
325587,2006-02-02 06:34:00,normal
325589,2006-02-02 06:40:10,major
325597,2006-02-02 07:46:09,minor
325624,2006-02-02 10:18:21,normal
325631,2006-02-02 10:55:16,minor
325637,2006-02-02 11:54:46,normal
325661,2006-02-02 14:22:52,normal
325703,2007-11-29 13:45:30,critical
325704,2006-02-02 23:08:02,critical
325709,2006-02-03 00:03:55,minor
325710,2006-02-03 00:11:47,normal
325718,2006-02-03 01:25:14,trivial
325722,2006-02-03 01:42:43,normal
325723,2006-02-03 01:45:20,normal
325753,2006-02-03 06:37:42,minor
325771,2006-02-03 09:19:50,normal
325794,2006-02-03 12:04:52,normal
325824,2006-02-03 17:04:01,minor
325871,2006-02-04 03:39:35,normal
325877,2006-02-04 04:56:22,minor
325883,2006-02-04 06:40:37,normal
325904,2006-02-04 10:28:57,critical
325908,2006-02-05 08:36:13,minor
325917,2006-02-04 12:29:53,normal
325944,2006-02-04 18:27:44,normal
325952,2006-02-04 20:47:13,normal
325957,2006-02-04 22:25:59,normal
325986,2006-06-27 22:25:16,critical
325990,2006-02-05 07:17:01,normal
326025,2006-02-05 14:56:30,normal
326037,2006-02-05 20:20:12,normal
326064,2006-02-06 00:49:36,major
326083,2006-02-06 04:44:23,normal
326088,2006-02-06 05:57:41,normal
326104,2006-02-06 08:30:26,minor
326128,2006-02-06 11:57:07,normal
326129,2006-02-06 12:06:15,major
326136,2006-02-06 12:59:38,normal
326164,2006-02-06 16:18:14,normal
326166,2006-02-06 16:32:07,critical
326169,2006-02-06 16:52:04,normal
326177,2006-02-06 17:45:21,normal
326189,2006-02-06 19:30:46,minor
326211,2006-02-06 23:21:41,major
326213,2006-02-07 00:04:46,major
326216,2006-02-07 00:50:13,normal
326234,2006-02-07 05:07:15,normal
326262,2006-02-07 09:04:29,major
326265,2006-02-07 09:28:11,normal
326280,2006-02-07 10:42:37,minor
326294,2006-02-07 12:16:56,major
326298,2006-02-07 12:25:54,major
326301,2006-02-07 12:43:06,critical
326313,2006-02-07 13:53:21,normal
326316,2006-02-07 14:02:04,normal
326338,2006-02-07 16:04:28,major
326359,2006-02-07 19:03:38,major
326364,2006-02-07 20:37:30,major
326368,2006-06-09 09:24:39,critical
326384,2006-02-08 00:53:46,major
326392,2006-02-08 03:06:30,major
326402,2006-02-08 04:41:50,major
326414,2006-02-08 06:58:28,major
326424,2006-02-08 07:46:37,major
326434,2006-02-08 08:44:20,major
326437,2006-02-08 09:19:39,normal
326447,2006-02-08 10:40:17,major
326463,2006-02-08 13:16:37,critical
326524,2006-02-09 02:51:55,normal
326534,2006-02-09 04:47:15,normal
326539,2006-04-24 08:15:30,normal
326557,2006-02-09 08:29:58,critical
326561,2006-02-09 09:00:27,trivial
326567,2006-02-09 09:33:06,normal
326569,2006-02-10 09:15:34,critical
326578,2006-02-09 11:57:14,normal
326584,2007-08-07 05:56:58,minor
326587,2006-02-09 13:07:04,normal
326588,2006-02-09 13:11:06,normal
326597,2006-02-09 15:14:25,normal
326612,2006-02-09 18:09:35,normal
326622,2006-02-09 21:06:15,normal
326627,2006-02-09 22:47:24,major
326629,2006-07-12 05:31:39,critical
326631,2006-02-10 01:51:24,normal
326641,2006-02-10 02:02:51,critical
326663,2006-02-10 06:46:24,normal
326666,2006-02-10 07:02:48,normal
326670,2006-02-10 07:29:25,normal
326673,2006-02-10 07:43:39,normal
326680,2006-02-10 08:19:29,normal
326683,2006-02-10 08:32:17,critical
326697,2006-02-10 10:28:00,critical
326726,2006-02-10 13:24:22,critical
326765,2006-02-10 17:51:29,major
326780,2006-02-10 21:43:08,normal
326800,2006-02-11 04:18:11,major
326818,2006-02-11 07:56:57,major
326846,2006-02-11 14:52:39,major
326852,2006-02-11 16:04:11,normal
326857,2006-02-11 18:54:20,normal
326884,2006-02-12 01:51:54,normal
326888,2006-07-08 04:15:36,minor
326905,2006-02-12 07:47:55,normal
326928,2006-02-12 10:50:04,normal
326978,2006-02-12 21:39:42,major
326995,2006-02-13 03:11:57,normal
327002,2006-02-13 05:37:17,normal
327015,2006-02-13 07:59:34,normal
327039,2006-02-13 10:45:56,major
327051,2006-02-13 12:11:33,normal
327108,2006-02-13 21:45:59,major
327113,2006-02-13 23:07:27,normal
327117,2006-02-13 23:42:30,critical
327124,2006-02-14 01:26:06,normal
327132,2006-02-14 04:35:41,major
327164,2006-02-14 09:36:45,normal
327166,2006-02-14 09:38:34,normal
327177,2006-02-14 10:53:01,normal
327202,2006-02-14 13:47:45,normal
327217,2006-02-14 15:48:59,minor
327226,2006-02-14 17:20:19,normal
327233,2006-02-14 19:35:10,major
327247,2006-02-14 21:38:18,normal
327268,2006-02-15 01:41:40,normal
327272,2006-02-15 04:02:03,major
327285,2006-02-15 05:35:56,normal
327307,2006-02-15 08:30:38,critical
327312,2006-02-15 08:41:06,major
327342,2006-02-15 11:31:13,normal
327346,2006-02-15 11:46:43,normal
327362,2006-02-15 13:41:51,major
327445,2006-02-16 01:52:33,normal
327446,2006-02-16 01:55:05,normal
327458,2006-02-16 04:47:01,minor
327473,2006-02-16 06:52:51,major
327498,2006-02-16 09:19:33,minor
327503,2006-02-16 11:58:14,normal
327504,2006-02-16 10:21:37,normal
327508,2006-02-16 10:29:46,normal
327518,2006-02-16 11:11:21,normal
327531,2006-02-16 13:02:23,major
327533,2006-02-16 13:10:18,normal
327573,2006-02-16 17:27:20,minor
327576,2006-02-16 17:34:49,major
327581,2006-02-16 18:38:10,major
327600,2006-03-18 13:36:39,normal
327601,2006-02-16 23:09:17,normal
327618,2006-02-17 03:16:33,normal
327622,2006-02-17 04:32:22,critical
327627,2006-02-17 05:54:10,normal
327629,2006-02-17 06:04:20,normal
327641,2006-02-17 08:01:52,major
327642,2006-02-17 08:03:53,normal
327656,2006-02-17 11:06:48,major
327673,2006-02-17 14:58:42,major
327728,2006-02-18 08:35:26,major
327729,2006-02-18 08:49:00,normal
327763,2006-02-18 13:08:24,minor
327788,2006-02-18 21:22:16,major
327852,2006-02-19 12:50:54,normal
327854,2008-10-23 12:50:00,major
327857,2006-02-19 14:04:21,major
327858,2006-02-19 14:07:15,normal
327866,2006-02-19 16:44:04,major
327900,2006-02-20 01:50:05,normal
327908,2006-02-20 03:04:02,minor
327949,2006-02-20 10:55:36,normal
327964,2006-02-20 13:52:25,normal
327979,2006-02-20 16:08:00,normal
327987,2006-02-20 18:32:45,major
327993,2006-02-20 19:41:45,normal
328004,2006-02-20 21:37:42,normal
328015,2006-03-02 11:59:13,normal
328020,2006-02-21 01:34:14,normal
328021,2006-02-21 01:44:08,normal
328029,2006-02-21 03:56:58,normal
328032,2006-02-21 04:17:01,normal
328033,2006-02-21 04:18:17,normal
328114,2006-02-21 13:58:04,critical
328121,2006-02-22 14:38:12,minor
328124,2006-02-21 16:10:39,normal
328147,2006-02-21 20:00:36,normal
328167,2006-02-21 23:41:43,normal
328175,2006-02-22 01:40:02,normal
328178,2006-02-22 01:47:49,normal
328180,2006-02-22 01:57:28,normal
328187,2006-02-22 03:16:19,critical
328200,2006-02-22 06:01:59,normal
328202,2006-02-22 06:46:21,major
328214,2006-02-22 10:18:34,major
328221,2006-02-22 11:03:56,major
328226,2006-02-22 11:51:16,normal
328229,2006-02-22 12:10:17,normal
328247,2006-02-22 16:42:29,major
328250,2006-02-22 17:36:16,critical
328269,2006-02-22 22:54:47,normal
328286,2006-02-23 07:14:22,minor
328287,2006-02-23 02:18:40,normal
328293,2006-02-23 03:06:32,trivial
328297,2006-02-23 03:39:08,critical
328301,2006-02-23 03:58:53,normal
328324,2006-02-23 08:11:23,major
328326,2006-02-23 08:34:49,normal
328328,2006-02-23 08:38:15,major
328338,2006-02-23 10:28:54,normal
328341,2006-02-23 10:53:38,major
328347,2006-02-23 11:15:21,normal
328351,2006-02-23 11:34:07,minor
328356,2006-02-23 12:07:19,normal
328404,2006-02-23 18:54:00,major
328445,2006-02-24 03:08:47,normal
328446,2006-02-24 03:25:47,major
328452,2006-02-24 04:07:40,major
328455,2006-02-24 04:18:53,minor
328459,2006-02-24 05:08:58,minor
328529,2006-02-24 14:23:01,normal
328536,2006-02-24 15:03:03,minor
328548,2006-02-24 19:20:51,normal
328575,2006-02-25 06:54:03,normal
328586,2006-08-04 15:52:56,minor
328593,2006-02-25 12:27:25,normal
328604,2006-02-25 15:29:08,normal
328607,2006-02-25 16:48:08,normal
328645,2006-02-26 06:42:12,normal
328700,2006-02-26 23:16:26,normal
328708,2006-02-27 02:33:54,major
328723,2006-02-27 05:07:18,normal
328747,2006-02-27 08:48:13,major
328749,2006-02-27 08:51:10,normal
328753,2006-02-27 09:41:47,minor
328759,2006-02-27 10:32:01,minor
328795,2006-02-27 16:24:00,normal
328843,2006-02-28 05:50:19,normal
328844,2006-02-28 05:53:22,normal
328847,2006-02-28 07:02:13,normal
328849,2006-02-28 07:10:36,major
328861,2006-02-28 08:56:21,major
328863,2006-02-28 09:15:52,normal
328869,2006-02-28 09:42:58,minor
328872,2008-07-14 06:49:03,normal
328910,2006-02-28 16:03:18,critical
328935,2006-02-28 21:50:07,normal
328955,2006-03-01 03:32:44,normal
328966,2006-03-01 05:36:21,normal
328967,2006-03-01 05:36:40,major
328968,2006-03-01 05:39:49,normal
328970,2006-03-01 05:47:39,normal
328971,2006-03-01 05:56:10,normal
328975,2006-03-01 06:15:23,normal
328999,2006-03-01 09:18:38,minor
329009,2006-03-01 10:31:10,major
329036,2006-03-01 14:16:32,major
329037,2007-12-19 07:20:14,minor
329047,2006-03-01 17:01:03,normal
329055,2006-12-11 18:30:27,critical
329075,2006-03-02 00:43:19,normal
329085,2006-03-02 02:19:09,normal
329088,2006-03-02 02:30:23,normal
329101,2006-03-02 06:00:11,critical
329129,2006-03-02 10:49:06,major
329157,2006-03-02 13:30:35,normal
329173,2006-03-02 16:01:25,normal
329176,2006-03-02 16:30:26,normal
329188,2006-03-02 18:29:26,normal
329213,2006-03-03 01:12:01,minor
329215,2006-03-03 01:41:13,normal
329216,2006-03-03 01:44:00,normal
329217,2006-03-03 02:00:45,normal
329222,2006-03-03 04:51:57,major
329232,2006-03-03 05:59:59,normal
329239,2006-03-03 06:53:09,normal
329242,2006-03-03 07:32:41,normal
329244,2006-03-03 07:44:24,normal
329249,2006-03-03 08:51:47,normal
329263,2006-03-03 11:34:44,normal
329285,2006-03-03 13:32:50,critical
329293,2006-03-03 15:19:53,normal
329311,2006-03-03 22:11:42,major
329316,2006-03-03 23:28:17,critical
329353,2006-03-04 09:52:07,normal
329363,2006-03-04 12:26:15,normal
329417,2006-03-05 05:24:41,normal
329420,2006-03-05 06:20:42,normal
329425,2006-03-05 08:46:17,normal
329426,2006-03-05 08:52:14,critical
329427,2006-03-05 09:05:17,trivial
329432,2006-03-05 11:20:06,normal
329441,2006-03-05 12:51:37,normal
329442,2006-03-05 13:10:51,normal
329444,2006-03-05 13:37:27,normal
329445,2006-03-05 13:52:44,normal
329447,2006-03-05 14:01:03,normal
329449,2006-03-05 14:16:52,normal
329462,2006-03-05 16:51:09,normal
329470,2006-03-05 22:07:21,normal
329493,2006-03-06 03:58:01,normal
329502,2006-03-06 06:28:40,major
329503,2006-03-06 06:34:56,minor
329525,2006-03-06 09:29:02,major
329543,2006-03-06 12:49:57,normal
329551,2006-03-06 14:08:03,normal
329552,2006-03-06 14:08:06,normal
329553,2006-03-06 14:18:49,normal
329555,2006-03-06 14:29:27,normal
329589,2006-03-06 21:48:37,normal
329590,2006-03-06 22:33:24,major
329595,2006-03-07 19:44:12,critical
329596,2006-03-07 00:56:46,major
329604,2006-03-07 03:24:53,normal
329611,2006-03-07 05:11:57,normal
329621,2006-03-07 06:52:11,normal
329631,2006-03-07 07:57:28,normal
329635,2006-03-07 08:10:03,trivial
329665,2006-03-07 12:01:03,minor
329672,2006-03-07 12:49:08,normal
329772,2006-03-08 05:45:32,normal
329780,2006-03-08 06:37:46,normal
329811,2006-03-08 11:14:56,normal
329856,2006-03-08 15:55:01,normal
329857,2006-03-08 16:03:13,minor
329875,2006-03-08 22:23:00,major
329888,2006-03-09 01:48:18,normal
329890,2006-03-09 02:09:08,normal
329905,2006-03-09 06:34:59,minor
329922,2006-03-09 08:58:39,critical
329954,2006-03-09 12:02:34,normal
329991,2006-03-09 18:42:30,normal
330021,2006-03-10 03:09:23,normal
330039,2006-03-10 07:05:12,normal
330106,2006-03-10 15:24:47,major
330110,2006-03-10 16:24:25,normal
330119,2006-03-10 17:09:53,normal
330122,2006-03-10 17:18:05,normal
330134,2006-03-30 02:58:37,critical
330205,2006-03-11 17:03:21,normal
330211,2006-03-11 20:00:06,critical
330228,2006-03-12 05:00:27,normal
330241,2006-03-12 08:14:11,normal
330246,2006-03-12 09:08:23,normal
330254,2006-03-12 09:55:08,normal
330258,2006-03-30 04:14:01,normal
330270,2006-03-12 11:54:58,normal
330281,2006-03-12 14:41:03,critical
330306,2006-03-12 22:06:51,normal
330324,2006-03-13 03:45:47,minor
330360,2006-03-13 09:37:55,normal
330379,2006-03-13 12:55:22,critical
330402,2006-03-13 15:34:24,normal
330404,2006-03-13 15:57:59,critical
330424,2006-03-13 20:57:48,major
330436,2006-03-14 00:55:32,normal
330437,2008-10-13 15:48:34,normal
330442,2006-03-14 01:54:37,minor
330443,2006-03-14 02:22:16,normal
330446,2006-03-14 03:14:58,major
330448,2006-03-14 03:17:30,normal
330451,2006-03-14 04:35:00,major
330466,2006-03-14 07:07:52,normal
330470,2006-03-14 07:42:27,normal
330474,2006-03-14 08:15:34,normal
330475,2006-03-14 08:16:16,normal
330501,2006-07-14 06:16:13,minor
330523,2006-03-14 15:34:17,normal
330544,2006-03-15 00:46:11,normal
330560,2006-03-15 04:40:06,normal
330570,2006-03-15 06:28:08,minor
330611,2006-03-15 12:20:33,normal
330612,2006-03-15 12:35:58,major
330613,2006-03-15 12:37:45,normal
330614,2006-03-15 12:54:05,major
330615,2006-03-15 12:56:14,normal
330616,2006-03-15 12:59:38,minor
330621,2006-03-15 14:09:20,normal
330629,2006-03-15 15:28:49,critical
330630,2006-03-15 15:30:03,critical
330647,2006-03-15 20:10:42,normal
330653,2006-03-15 22:22:42,major
330657,2006-03-16 23:18:07,trivial
330664,2006-03-16 01:11:50,major
330679,2006-03-16 05:26:41,minor
330680,2006-03-16 05:36:53,major
330681,2006-03-16 05:54:20,critical
330743,2006-03-16 12:59:00,normal
330757,2006-03-16 14:54:17,normal
330764,2006-03-16 16:26:04,normal
330769,2006-03-16 17:45:21,normal
330772,2006-03-16 18:32:20,normal
330783,2006-03-16 20:50:08,normal
330795,2006-03-17 00:18:28,major
330797,2006-03-17 00:53:23,normal
