Bug_id,Timestamp,Severity
322894,2006-01-09 22:28:43,normal
322908,2006-01-10 02:19:37,normal
322914,2006-01-10 04:08:00,normal
322922,2006-01-10 05:30:34,normal
322925,2006-01-10 06:29:00,normal
322926,2006-01-10 06:29:09,normal
322930,2006-01-10 06:54:27,normal
322936,2006-01-10 07:37:22,normal
322938,2006-01-10 08:03:59,normal
322947,2006-01-10 11:29:59,normal
322957,2006-01-10 11:23:02,normal
322971,2006-01-10 12:39:22,normal
322975,2006-01-10 13:02:52,normal
322976,2006-01-10 13:02:59,normal
322982,2006-02-25 13:15:47,major
322985,2006-01-10 13:48:24,normal
322993,2006-01-10 14:30:03,minor
322996,2006-01-10 14:54:38,normal
322999,2006-01-10 15:36:28,normal
323001,2006-01-10 15:57:07,normal
323006,2006-01-10 17:44:42,normal
323010,2006-01-10 19:36:57,minor
323014,2006-01-10 20:56:35,normal
323022,2006-01-11 00:22:59,major
323028,2006-01-11 01:49:42,normal
323032,2006-01-11 03:59:19,minor
323040,2006-01-11 05:37:20,normal
323044,2006-01-11 06:35:42,normal
323052,2006-01-11 08:41:45,normal
323062,2006-01-11 10:15:29,normal
323065,2006-01-11 10:58:40,normal
323088,2006-01-11 14:24:20,normal
323098,2006-01-11 15:58:55,normal
323114,2006-01-11 19:50:25,normal
323123,2006-01-11 23:05:58,normal
323124,2006-01-11 23:35:19,normal
323142,2006-01-12 04:20:29,major
323153,2006-01-12 05:43:05,normal
323155,2006-01-12 05:47:58,normal
323156,2006-01-12 06:01:22,normal
323189,2006-08-21 13:25:32,critical
323192,2006-01-12 09:49:25,normal
323195,2006-01-12 10:02:59,normal
323200,2006-01-12 10:37:58,critical
323214,2006-01-12 11:48:34,critical
323222,2006-01-12 12:40:19,normal
323227,2006-01-12 13:28:21,trivial
323229,2006-01-12 13:36:54,minor
323230,2006-01-12 13:40:20,normal
323231,2006-01-12 13:41:37,normal
323245,2006-01-12 15:11:49,normal
323247,2006-01-12 15:52:15,normal
323252,2006-01-12 17:04:00,critical
323254,2006-01-12 17:22:50,normal
323262,2006-01-12 20:52:30,critical
323267,2006-01-12 22:24:49,normal
323278,2006-01-13 00:24:07,normal
323282,2006-01-13 01:26:04,normal
323291,2006-01-13 03:20:02,normal
323292,2006-01-13 03:33:46,normal
323299,2006-01-13 05:07:24,normal
323311,2006-01-13 07:47:09,normal
323314,2006-01-13 08:28:30,normal
323320,2006-01-13 09:38:22,critical
323328,2006-01-13 10:24:53,normal
323337,2006-01-13 11:25:38,normal
323338,2006-01-13 12:16:16,critical
323340,2006-01-13 11:59:36,minor
323348,2006-01-13 13:31:13,blocker
323367,2006-01-13 17:43:45,normal
323371,2006-01-13 19:16:09,critical
323372,2006-01-13 19:31:30,normal
323376,2006-01-13 20:12:45,normal
323378,2006-01-13 22:12:03,critical
323380,2006-01-13 22:18:47,normal
323381,2006-01-13 22:35:04,normal
323382,2006-01-13 22:51:56,normal
323384,2006-01-13 23:25:15,normal
323385,2006-01-13 23:35:17,normal
323386,2006-01-13 23:49:03,normal
323405,2006-01-14 04:49:20,normal
323412,2006-01-14 06:17:21,normal
323420,2006-01-14 07:43:27,normal
323421,2006-01-14 07:55:03,critical
323441,2006-01-14 10:29:19,normal
323444,2006-01-14 10:57:26,normal
323450,2006-01-14 11:53:54,normal
323451,2006-01-14 12:03:39,minor
323453,2006-01-14 12:08:51,normal
323454,2006-01-14 12:48:08,normal
323457,2006-01-14 13:05:31,normal
323458,2006-01-14 13:14:43,normal
323471,2006-01-14 15:55:44,normal
323489,2006-01-14 21:48:39,normal
323493,2006-01-14 22:02:49,normal
323495,2006-01-14 22:43:16,normal
323497,2006-01-14 23:03:39,normal
323499,2006-01-14 23:22:12,normal
323501,2006-01-14 23:43:00,critical
323504,2006-01-15 01:07:41,critical
323510,2006-01-15 02:34:08,normal
323516,2006-01-15 04:24:29,normal
323526,2006-01-15 07:11:34,blocker
323529,2006-01-15 07:28:36,normal
323533,2006-01-15 08:21:36,normal
323534,2006-01-15 08:24:04,normal
323551,2006-01-15 12:52:24,normal
323562,2006-01-15 14:44:25,normal
323566,2006-01-15 16:28:08,normal
323574,2006-01-15 18:34:24,normal
323576,2006-01-15 18:46:10,normal
323582,2006-01-15 19:56:07,normal
323585,2006-01-15 20:14:51,critical
323589,2006-01-15 20:51:30,normal
323592,2006-01-15 21:28:50,normal
323601,2006-01-15 23:37:27,normal
323604,2006-01-16 00:22:36,normal
323605,2006-01-16 00:50:00,normal
323617,2006-01-16 21:26:42,critical
323628,2006-01-16 07:25:56,critical
323634,2006-01-16 08:27:24,major
323636,2006-01-16 08:47:04,normal
323641,2006-01-16 09:35:41,critical
323652,2006-01-18 06:22:36,critical
323656,2006-01-16 11:05:02,normal
323657,2006-01-16 11:05:59,normal
323662,2006-01-16 11:26:35,normal
323669,2006-01-16 13:16:58,normal
323671,2006-01-16 13:27:13,normal
323676,2006-01-16 14:12:22,major
323678,2006-01-16 14:23:55,normal
323683,2006-01-16 14:45:58,normal
323688,2006-01-16 15:27:28,normal
323691,2006-01-16 15:37:10,normal
323697,2006-01-16 16:18:34,normal
323704,2006-01-16 17:32:14,critical
323708,2006-01-16 18:32:03,normal
323714,2006-01-16 20:10:48,minor
323733,2006-01-17 00:17:52,normal
323736,2006-01-17 00:40:07,trivial
323737,2006-01-17 02:18:29,critical
323738,2006-01-17 01:15:07,normal
323740,2006-01-17 01:33:15,critical
323741,2006-01-17 01:33:47,normal
323742,2006-01-17 01:49:18,normal
323743,2006-01-17 02:01:56,normal
323745,2006-01-17 02:15:28,normal
323753,2006-01-17 03:19:27,normal
323756,2006-01-17 14:15:59,critical
323765,2006-01-17 05:46:52,normal
323775,2006-01-17 07:56:55,trivial
323781,2006-01-17 08:43:20,major
323790,2006-01-17 10:01:06,normal
323807,2006-01-17 13:54:01,critical
323810,2006-01-17 12:57:32,normal
323822,2006-01-17 14:44:38,normal
323827,2006-01-17 15:32:18,normal
323828,2006-01-17 15:32:59,normal
323829,2006-01-17 15:34:14,normal
323833,2006-01-17 16:23:25,major
323843,2006-01-17 21:07:38,major
323845,2006-01-17 21:29:18,normal
323848,2006-01-17 22:18:23,normal
323849,2006-01-17 22:24:23,normal
323850,2006-01-17 22:27:18,normal
323851,2006-01-17 22:29:44,normal
323852,2006-01-17 22:40:30,normal
323853,2006-01-17 23:27:03,major
323860,2006-01-18 00:48:52,normal
323873,2006-01-18 02:52:24,normal
323886,2006-01-18 05:14:14,minor
323894,2006-01-18 06:45:49,normal
323902,2006-01-18 08:30:57,normal
323903,2006-01-18 08:41:02,normal
323907,2006-01-18 09:11:37,normal
323908,2006-01-18 09:37:38,normal
323910,2006-01-18 10:02:27,normal
323917,2006-01-18 11:47:02,normal
323918,2006-01-18 12:01:15,normal
323923,2006-01-18 12:31:27,normal
323924,2006-01-18 12:31:34,major
323925,2006-01-18 12:33:25,normal
323926,2006-01-18 12:33:54,normal
323927,2006-01-18 12:38:45,normal
323928,2006-01-18 12:40:05,normal
323930,2006-01-18 12:46:29,normal
323934,2006-01-18 12:57:01,normal
323940,2006-01-18 13:30:56,normal
323945,2006-01-19 08:37:28,minor
323946,2006-01-18 14:25:15,normal
323947,2006-01-18 14:30:47,normal
323958,2006-01-18 15:58:03,minor
323959,2006-01-18 16:25:00,normal
323961,2006-01-18 16:33:48,normal
323973,2006-01-18 19:53:57,normal
323978,2006-01-18 21:28:31,critical
323979,2006-01-18 21:36:32,normal
323988,2006-01-18 23:29:44,normal
323997,2006-01-19 02:01:23,normal
323999,2006-01-19 02:39:59,normal
324008,2006-01-19 04:42:43,normal
324010,2006-01-19 04:52:45,normal
324011,2006-01-19 05:44:03,normal
324018,2006-01-19 06:45:28,normal
324019,2006-01-19 07:04:07,normal
324026,2006-01-19 08:48:43,normal
324027,2006-01-19 08:58:26,normal
324029,2006-01-19 09:05:07,normal
324030,2006-01-19 09:07:03,normal
324031,2006-01-19 09:11:23,normal
324036,2006-01-19 09:51:05,normal
324043,2006-01-19 11:33:06,major
324046,2006-01-19 11:46:48,normal
324058,2006-01-19 13:22:52,major
324072,2006-01-19 14:27:04,major
324074,2006-01-19 15:11:04,normal
324078,2006-01-19 15:41:29,normal
324079,2006-01-19 15:59:05,normal
324092,2006-01-19 20:20:26,normal
324095,2006-01-19 20:54:34,normal
324096,2006-01-19 21:29:00,normal
324097,2006-01-19 22:00:54,normal
324109,2006-01-20 00:04:00,normal
324117,2006-01-20 02:05:27,critical
324122,2006-01-20 02:47:24,normal
324124,2006-01-20 03:01:58,normal
324128,2006-01-20 04:48:20,normal
324131,2006-01-20 05:27:32,normal
324133,2006-01-20 05:42:11,normal
324134,2006-01-20 05:51:59,normal
324142,2006-01-20 06:24:34,normal
324145,2006-01-20 06:56:47,major
324151,2006-01-20 07:39:23,normal
324158,2006-01-20 08:07:49,normal
324159,2006-01-20 08:10:36,major
324161,2006-01-20 08:47:49,normal
324162,2006-01-20 09:03:06,normal
324171,2006-01-20 11:06:44,normal
324182,2006-01-20 13:14:14,normal
324183,2006-01-20 13:38:28,normal
324193,2006-01-20 14:59:01,normal
324203,2006-01-20 17:04:05,normal
324205,2006-01-20 17:17:14,normal
324213,2006-01-20 20:14:47,normal
324218,2006-01-20 21:36:19,normal
324223,2006-01-20 22:08:06,normal
324228,2006-01-21 00:16:12,normal
324239,2006-01-21 05:27:47,normal
324240,2006-01-21 05:28:06,normal
324253,2006-01-21 08:57:50,major
324260,2006-01-21 10:11:35,normal
324278,2006-01-21 12:34:20,normal
324285,2006-01-21 13:42:58,normal
324299,2006-01-21 17:00:50,minor
324318,2006-01-22 04:14:17,critical
324327,2006-01-22 06:41:57,trivial
324340,2006-01-22 09:37:04,normal
324363,2006-01-22 13:33:47,major
324370,2006-01-22 16:39:10,normal
324377,2006-01-22 21:26:14,normal
324378,2006-01-22 21:50:16,normal
324388,2006-01-23 00:46:59,normal
324396,2006-01-23 01:50:01,normal
324406,2006-01-23 03:53:35,normal
324408,2006-01-23 04:14:23,normal
324414,2006-01-23 05:12:48,normal
324418,2006-01-23 06:02:30,normal
324422,2006-01-23 07:14:02,critical
324441,2006-01-23 11:52:51,normal
324465,2006-01-23 15:31:13,normal
324468,2006-01-23 16:01:35,normal
324472,2006-01-23 16:49:30,normal
324476,2006-01-23 18:21:40,normal
324482,2006-01-23 20:43:59,major
324483,2006-01-23 20:29:32,normal
324496,2006-01-23 23:52:03,normal
324500,2006-01-24 04:33:04,normal
324532,2006-09-27 14:11:55,major
324533,2006-01-24 09:28:04,major
324537,2006-01-24 10:15:09,normal
324542,2006-01-24 10:32:11,critical
324544,2006-01-24 10:44:16,normal
324560,2006-01-24 12:35:09,normal
324561,2006-01-24 12:35:45,normal
324572,2006-01-24 14:25:31,normal
324592,2006-01-24 17:40:26,normal
324599,2006-01-24 20:06:57,critical
324600,2006-01-24 20:17:27,normal
324601,2006-01-24 20:19:55,normal
324611,2006-01-25 00:12:17,normal
324626,2006-01-25 02:06:29,normal
324635,2006-01-25 05:06:14,normal
324645,2006-01-25 06:23:05,normal
324649,2006-01-25 06:53:17,normal
324650,2006-01-25 07:00:22,critical
324653,2006-01-25 07:44:58,normal
324660,2006-01-25 08:28:59,normal
324661,2006-01-25 08:30:43,normal
324681,2006-01-25 09:53:25,normal
324683,2006-01-25 10:08:16,normal
324685,2006-01-25 10:20:52,normal
324688,2006-01-25 10:26:35,normal
324690,2006-01-25 10:31:26,normal
324694,2006-01-25 10:52:11,normal
324698,2006-01-25 11:02:30,normal
324700,2006-01-25 11:29:30,normal
324705,2006-01-25 12:05:18,normal
324706,2006-01-28 14:15:24,major
324707,2006-03-20 23:00:29,critical
324711,2006-01-26 20:18:28,critical
324712,2006-01-25 12:50:43,major
324718,2006-01-25 13:41:57,normal
324719,2006-01-25 13:50:59,normal
324723,2006-01-25 14:19:14,normal
324724,2006-01-25 14:22:19,normal
324729,2006-01-25 16:17:06,normal
324733,2006-01-25 16:54:50,normal
324738,2006-01-25 17:32:44,normal
324746,2006-01-26 05:06:27,critical
324767,2007-01-26 13:58:24,minor
324770,2006-01-26 00:28:55,normal
324775,2006-01-26 01:26:17,normal
324786,2006-01-26 03:45:16,normal
324796,2006-01-26 06:01:22,normal
324803,2006-01-26 06:47:16,normal
324806,2006-01-26 07:05:54,normal
324807,2006-01-26 07:06:15,normal
324808,2006-01-26 07:21:13,normal
324813,2006-01-26 07:57:21,normal
324815,2006-01-26 08:24:19,minor
324819,2006-01-26 08:52:50,normal
324823,2006-01-26 09:12:42,normal
324824,2006-01-26 09:14:27,normal
324825,2006-01-26 09:23:08,normal
324828,2006-01-26 09:30:44,normal
324836,2006-01-26 10:30:26,normal
324842,2006-01-26 11:20:02,normal
324844,2006-01-26 11:40:03,normal
324852,2006-01-26 12:21:45,normal
324855,2006-01-26 12:37:28,normal
324857,2006-04-05 16:21:48,critical
324863,2006-01-26 13:25:59,normal
324865,2006-01-26 13:31:27,normal
324866,2006-01-26 13:37:22,critical
324870,2006-01-26 14:12:14,normal
324871,2006-01-26 14:17:48,normal
324875,2006-01-26 14:45:21,normal
324883,2006-01-26 16:53:32,normal
324885,2008-02-09 06:32:33,major
324892,2006-01-26 19:15:34,normal
324896,2006-01-26 20:07:52,normal
324909,2006-01-26 22:37:38,normal
324911,2006-01-26 23:56:55,normal
324915,2006-01-27 01:43:39,critical
324918,2006-01-27 02:08:50,critical
324921,2006-01-27 02:49:11,normal
324922,2006-01-27 02:55:32,critical
324936,2006-01-27 05:12:22,critical
324938,2006-01-27 05:21:44,normal
324939,2006-01-27 05:32:59,normal
324955,2006-01-27 09:22:57,normal
324956,2006-01-27 09:27:17,normal
324960,2006-01-27 09:41:39,normal
324963,2006-01-27 10:20:13,normal
324967,2006-04-06 02:33:34,major
324969,2006-01-27 11:52:15,major
324980,2006-01-27 13:34:22,normal
324981,2006-01-27 15:06:47,critical
324988,2006-01-27 14:36:56,critical
324995,2006-01-27 16:59:36,normal
325005,2006-01-27 19:49:27,normal
325006,2006-01-27 20:04:05,normal
325015,2006-01-28 00:16:56,normal
325024,2006-01-28 02:37:14,critical
325047,2006-01-28 06:49:57,critical
325058,2006-01-28 09:48:21,major
325059,2006-01-28 10:05:27,normal
325064,2006-01-28 11:05:28,normal
325066,2006-01-28 12:03:06,critical
325069,2006-01-28 12:18:39,critical
325070,2006-01-28 12:21:53,normal
325073,2006-01-28 12:44:18,normal
325096,2006-01-28 17:39:12,normal
325100,2006-01-28 18:31:12,normal
325115,2006-01-29 00:23:47,normal
325129,2006-01-29 06:57:11,minor
325132,2006-01-29 07:56:10,critical
325147,2006-01-29 11:44:04,normal
325150,2006-01-29 12:10:56,critical
325165,2006-01-29 14:05:21,normal
325177,2006-01-29 16:04:24,normal
325180,2006-01-29 16:15:50,normal
325182,2006-01-29 16:52:17,normal
325189,2006-01-29 17:47:31,normal
325200,2006-01-29 23:40:39,normal
325202,2006-01-29 23:56:59,normal
325206,2006-01-30 00:41:03,critical
325209,2006-01-30 01:24:32,normal
325213,2007-02-20 02:24:23,major
325218,2006-01-30 04:35:27,critical
325221,2006-01-30 04:51:27,minor
325222,2006-01-30 04:55:23,critical
325229,2006-01-30 06:06:23,normal
325245,2006-01-30 09:20:25,major
325256,2006-01-30 11:12:55,normal
325260,2006-01-30 11:39:34,normal
325262,2006-01-30 20:26:15,normal
325269,2006-01-31 00:50:19,critical
325270,2006-01-30 14:08:47,normal
325276,2006-02-01 14:18:56,major
325279,2006-01-30 20:11:55,critical
325283,2006-01-30 16:37:58,critical
325292,2006-01-30 18:55:24,normal
325297,2006-01-30 20:37:26,normal
325318,2006-01-31 02:26:56,major
325321,2006-01-31 05:00:22,critical
325327,2006-01-31 06:40:09,normal
325336,2006-01-31 08:15:32,critical
325366,2006-01-31 12:33:58,normal
325373,2006-01-31 12:49:03,critical
325377,2006-01-31 13:05:39,critical
325378,2006-01-31 13:14:18,normal
325381,2006-01-31 13:27:13,normal
325386,2006-01-31 14:18:44,critical
325395,2006-01-31 15:35:41,critical
325400,2006-01-31 17:49:28,minor
325403,2006-01-31 18:46:38,critical
325404,2006-01-31 19:30:01,normal
325405,2006-01-31 19:47:11,normal
325407,2006-01-31 20:05:34,normal
325410,2006-01-31 20:47:33,critical
325412,2006-01-31 21:00:59,normal
325418,2006-01-31 22:37:51,normal
325421,2006-01-31 23:21:29,major
325425,2006-02-01 00:31:08,critical
325426,2006-02-01 00:36:03,normal
325434,2006-02-01 01:48:37,critical
325444,2006-02-01 04:34:40,normal
325447,2006-02-01 05:00:36,normal
325450,2006-02-01 05:20:06,normal
325456,2006-04-08 02:23:03,major
325465,2006-02-01 08:40:37,normal
325479,2006-02-01 10:14:11,normal
325486,2006-02-01 11:35:16,normal
325505,2006-02-01 14:44:10,normal
325507,2006-02-01 15:02:33,normal
325513,2006-02-01 15:33:49,normal
325521,2006-02-01 17:06:36,normal
325525,2006-02-01 17:22:01,normal
325526,2006-02-01 17:26:59,normal
325532,2006-02-01 19:10:38,normal
325537,2006-02-01 20:16:02,normal
325540,2006-02-01 21:04:32,critical
325543,2006-02-01 21:45:38,normal
325545,2006-02-01 22:38:58,normal
325547,2006-02-01 23:01:44,critical
325556,2006-02-02 01:24:52,normal
325557,2006-02-02 08:53:57,critical
325581,2006-02-02 05:48:04,normal
325611,2006-02-02 08:56:51,normal
325613,2006-02-02 09:00:45,critical
325614,2006-02-02 09:01:54,normal
325616,2006-02-02 09:04:55,normal
325617,2006-02-02 09:05:47,normal
325620,2006-02-02 16:10:52,critical
325629,2006-02-02 10:38:35,normal
325638,2006-02-02 11:58:43,normal
325647,2006-02-02 12:52:40,critical
325653,2006-02-02 16:13:43,critical
325666,2006-02-02 15:00:58,minor
325680,2006-02-02 16:55:18,normal
325685,2006-02-02 18:11:54,normal
325688,2006-02-02 18:48:07,normal
325694,2006-02-02 20:32:55,normal
325697,2006-02-02 21:21:54,normal
325700,2006-02-02 22:29:56,normal
325702,2006-02-02 22:53:52,normal
325716,2006-02-03 01:23:07,normal
325721,2006-02-03 03:35:50,critical
325725,2006-02-03 02:08:03,critical
325728,2006-02-03 02:40:32,normal
325730,2006-02-03 03:05:54,critical
325731,2006-02-03 03:10:52,normal
325733,2006-02-03 03:35:17,major
325738,2006-02-03 04:39:59,critical
325744,2006-02-03 04:31:29,critical
325756,2006-02-03 07:54:33,critical
325765,2006-02-03 20:28:24,critical
325780,2006-02-03 10:07:02,normal
325783,2006-02-03 10:12:07,normal
325793,2006-02-03 12:04:43,normal
325795,2006-02-03 12:47:54,critical
325802,2006-02-03 13:59:28,normal
325814,2006-02-03 16:22:32,normal
325815,2006-02-03 16:24:11,normal
325816,2006-02-03 16:25:36,normal
325833,2006-02-03 18:35:58,normal
325835,2006-02-03 19:31:04,minor
325855,2006-02-04 00:19:47,minor
325863,2006-02-04 01:58:55,normal
325875,2006-02-04 09:54:31,normal
325887,2006-02-04 07:19:12,normal
325889,2006-02-04 07:30:34,normal
325899,2006-02-16 09:41:52,trivial
325902,2006-02-04 10:26:44,normal
325906,2006-02-04 10:45:41,normal
325912,2006-02-07 09:23:49,minor
325925,2006-02-04 13:42:02,critical
325940,2006-02-04 16:51:04,normal
325945,2006-02-04 18:38:52,critical
325947,2006-02-04 19:43:41,critical
325951,2006-02-04 20:32:31,normal
325960,2006-02-05 00:12:11,normal
325964,2006-02-05 01:12:32,trivial
325967,2006-02-05 02:05:21,critical
325980,2006-02-05 06:05:25,normal
325984,2006-02-05 06:37:23,normal
325991,2006-02-05 07:42:31,normal
326005,2006-02-05 11:02:12,critical
326006,2006-02-05 12:09:31,normal
326011,2006-02-05 12:57:13,normal
326015,2006-02-05 13:21:53,critical
326017,2006-02-05 13:37:48,normal
326019,2006-02-05 14:04:28,normal
326027,2006-02-05 17:50:24,normal
326033,2006-02-05 19:36:06,normal
326034,2006-02-05 19:47:07,minor
326040,2006-02-05 21:07:03,normal
326062,2006-02-06 00:17:27,normal
326071,2006-02-06 02:18:05,critical
326085,2006-02-06 10:16:54,major
326090,2006-02-06 06:13:21,normal
326101,2006-02-06 08:03:04,critical
326105,2006-02-06 09:06:42,normal
326107,2006-02-06 09:26:52,normal
326111,2006-02-06 09:52:25,major
326123,2006-02-06 10:54:01,minor
326143,2006-02-06 13:33:29,normal
326152,2006-02-06 14:33:41,normal
326153,2006-02-06 15:01:04,normal
326157,2006-02-06 15:12:15,normal
326158,2006-02-06 15:17:51,major
326162,2006-02-06 16:05:11,normal
326165,2006-02-06 16:26:46,normal
326170,2006-02-06 17:04:08,normal
326201,2006-02-06 21:51:08,normal
326203,2006-02-06 22:16:26,normal
326204,2006-02-06 22:20:56,critical
326207,2006-02-06 22:39:13,normal
326223,2006-02-07 01:58:23,normal
326245,2006-02-07 07:26:42,normal
326249,2006-02-07 07:44:03,normal
326250,2006-02-07 07:55:10,minor
326251,2006-02-07 08:16:45,normal
326277,2006-02-07 10:29:58,normal
326278,2006-02-07 10:31:52,normal
326279,2006-02-07 10:41:39,blocker
326281,2006-02-07 10:48:36,normal
326289,2006-02-07 11:48:20,normal
326337,2006-02-07 16:02:33,minor
326344,2006-02-07 16:36:20,critical
326358,2006-02-07 18:57:38,normal
326365,2006-02-07 21:06:17,major
326366,2006-02-07 21:08:00,major
326369,2006-02-07 21:19:53,normal
326373,2006-02-07 22:08:22,normal
326406,2006-02-08 06:06:07,normal
326417,2006-02-08 07:10:53,normal
326427,2006-02-08 07:57:47,normal
326430,2006-02-08 08:19:03,normal
326440,2006-02-08 09:59:32,major
326452,2006-02-08 11:18:24,normal
326453,2006-02-08 11:21:26,normal
326455,2006-02-08 11:39:21,normal
326460,2006-02-08 12:12:59,critical
326466,2006-02-08 14:16:32,normal
326467,2006-02-08 14:22:02,critical
326469,2006-02-08 14:41:02,major
326471,2006-02-08 14:48:51,normal
326487,2006-02-08 16:36:21,major
326491,2006-02-08 17:02:55,normal
326495,2006-02-08 17:31:46,critical
326497,2006-02-08 18:06:46,normal
326501,2006-02-08 19:28:22,critical
326506,2006-02-08 22:06:43,normal
326519,2006-02-09 01:39:11,normal
326521,2006-03-10 09:19:51,critical
326528,2006-02-09 03:15:07,trivial
326529,2006-02-09 03:34:59,critical
326530,2006-02-09 03:45:34,normal
326531,2006-02-09 03:57:55,normal
326545,2006-02-09 06:16:31,normal
326546,2006-02-09 06:22:46,normal
326549,2006-02-09 06:41:43,normal
326550,2006-02-09 06:41:46,normal
326551,2006-02-09 06:57:44,normal
326554,2006-02-09 08:18:36,major
326555,2006-02-09 08:27:44,normal
326556,2006-02-09 08:28:17,normal
326564,2006-02-09 09:29:03,normal
326565,2006-02-09 09:30:49,major
326566,2006-02-09 09:32:07,critical
326572,2006-02-09 10:09:23,normal
326590,2006-02-09 13:39:26,minor
326591,2006-02-09 13:56:10,normal
326594,2006-02-09 14:11:15,normal
