Bug_id,Timestamp,Os
323088,2006-01-11 14:24:20,Linux
323098,2006-01-11 15:58:55,All
323114,2006-01-11 19:50:25,Linux
323123,2006-01-11 23:05:58,Windows XP
323124,2006-01-11 23:35:19,Linux
323142,2006-01-12 04:20:29,Windows XP
323153,2006-01-12 05:43:05,Linux
323155,2006-01-12 05:47:58,Linux
323156,2006-01-12 06:01:22,Windows XP
323189,2006-01-12 09:36:54,Windows XP
323192,2006-01-12 09:49:25,Linux
323195,2006-01-12 10:02:59,Windows XP
323200,2006-01-12 10:37:58,Linux
323214,2006-01-12 11:48:34,Windows XP
323222,2006-01-12 12:40:19,Windows XP
323227,2006-01-12 13:28:21,Linux
323229,2006-01-12 13:36:54,Linux
323230,2006-01-12 13:40:20,All
323231,2006-01-12 13:41:37,All
323245,2006-01-12 15:11:49,Windows 2000
323247,2006-01-12 15:52:15,Linux
323252,2006-01-12 17:04:00,Windows XP
323254,2006-01-12 17:22:50,OS/2
323262,2006-01-12 20:52:30,Linux
323267,2006-01-12 22:24:49,Windows Server 2003
323278,2006-01-13 00:24:07,Windows XP
323282,2006-01-13 01:26:04,Windows XP
323291,2006-01-13 03:20:02,Windows XP
323292,2006-01-13 03:33:46,Linux
323299,2006-01-13 05:07:24,All
323311,2006-01-13 07:47:09,All
323314,2006-01-13 08:28:30,Windows XP
323320,2006-01-13 09:38:22,Windows 2000
323328,2006-01-13 10:24:53,Mac OS X
323337,2006-01-13 11:25:38,Mac OS X
323338,2006-01-13 11:41:07,Windows XP
323340,2006-01-13 11:59:36,Linux
323348,2006-01-13 13:31:13,Mac OS X
323367,2006-01-13 17:43:45,Windows XP
323371,2006-01-13 19:16:09,Mac OS X
323372,2006-01-13 19:31:30,MacOS X
323376,2006-01-13 20:12:45,Linux
323378,2006-01-13 22:12:03,Linux
323380,2006-01-13 22:18:47,MacOS X
323381,2006-01-13 22:35:04,Mac OS X
323382,2006-01-13 22:51:56,MacOS X
323384,2006-01-13 23:25:15,All
323385,2006-01-13 23:35:17,Mac OS X
323386,2006-01-13 23:49:03,MacOS X
323405,2006-01-14 04:49:20,Windows 2000
323412,2006-01-14 06:17:21,Windows XP
323420,2006-01-14 07:43:27,Linux
323421,2006-01-14 07:55:03,Windows XP
323441,2006-01-14 10:29:19,Windows XP
323444,2006-01-14 10:57:26,Linux
323450,2006-01-14 11:53:54,Linux
323451,2006-01-14 12:03:39,OS/2
323453,2006-01-14 12:08:51,Windows XP
323454,2006-01-14 12:48:08,Windows XP
323457,2006-01-14 13:05:31,All
323458,2006-01-14 13:14:43,Windows XP
323471,2006-01-14 15:55:44,All
323489,2006-01-14 21:48:39,Mac OS X
323493,2006-01-14 22:02:49,Mac OS X
323495,2006-01-14 22:43:16,Mac OS X
323497,2006-01-14 23:03:39,Mac OS X
323499,2006-01-14 23:22:12,Mac OS X
323501,2006-01-14 23:43:00,All
323504,2006-01-15 01:07:41,MacOS X
323510,2006-01-15 02:34:08,Linux
323516,2006-01-15 04:24:29,Windows 2000
323526,2006-01-15 07:11:34,OS/2
323529,2006-01-15 07:28:36,All
323533,2006-01-15 08:21:36,Windows XP
323534,2006-01-15 08:24:04,All
323551,2006-01-15 12:52:24,Linux
323562,2006-01-15 14:44:25,Linux
323566,2006-01-15 16:28:08,Linux
323574,2006-01-15 18:34:24,All
323576,2006-01-15 18:46:10,All
323582,2006-01-15 19:56:07,Windows XP
323585,2006-01-15 20:14:51,Mac OS X
323589,2006-01-15 20:51:30,Mac OS X
323592,2006-01-15 21:28:50,Windows XP
323601,2006-01-15 23:37:27,Linux
323604,2006-01-16 00:22:36,Mac OS X 10.2
323605,2006-01-16 00:50:00,Mac OS X
323617,2006-01-16 05:13:47,Linux
323628,2006-01-16 07:25:56,Windows XP
323634,2006-01-16 08:27:24,All
323636,2006-01-16 08:47:04,Windows XP
323641,2006-01-16 09:35:41,All
323652,2006-01-16 10:45:41,Windows 2000
323656,2006-01-16 11:05:02,All
323657,2006-01-16 11:05:59,Mac OS X
323662,2006-01-16 11:26:35,All
323669,2006-01-16 13:16:58,All
323671,2006-01-16 13:27:13,Linux
323676,2006-01-16 14:12:22,Windows XP
323678,2006-01-16 14:23:55,All
323683,2006-01-16 14:45:58,All
323688,2006-01-16 15:27:28,All
323691,2006-01-16 15:37:10,All
323697,2006-01-16 16:18:34,Linux
323704,2006-01-16 17:32:14,Windows XP
323708,2006-01-16 18:32:03,Windows XP
323714,2006-01-16 20:10:48,All
323733,2006-01-17 00:17:52,Mac OS X
323736,2006-01-17 00:40:07,Windows 2000
323737,2006-05-11 16:53:56,Mac OS X 10.4
323738,2006-01-17 01:15:07,Mac OS X
323740,2006-01-17 01:33:15,All
323741,2006-01-17 01:33:47,Mac OS X
323742,2006-01-17 01:49:18,Mac OS X
323743,2006-01-17 02:01:56,All
323745,2006-01-17 02:15:28,Linux
323753,2006-01-17 03:19:27,All
323756,2006-01-17 03:34:07,Windows XP
323765,2006-01-17 05:46:52,All
323775,2006-01-17 07:56:55,Windows XP
323781,2006-01-17 08:43:20,Windows XP
323790,2006-01-17 10:01:06,Linux
323807,2006-01-17 12:09:36,All
323810,2006-01-17 12:57:32,All
323822,2006-01-17 14:44:38,All
323827,2006-01-17 15:32:18,All
323828,2006-01-17 15:32:59,Windows XP
323829,2006-01-17 15:34:14,All
323833,2006-01-17 16:23:25,Windows XP
323843,2006-01-17 21:07:38,All
323845,2006-01-17 21:29:18,All
323848,2006-01-17 22:18:23,Windows XP
323849,2006-01-17 22:24:23,All
323850,2006-01-17 22:27:18,All
323851,2006-01-17 22:29:44,All
323852,2006-01-17 22:40:30,Windows XP
323853,2006-01-17 23:27:03,Linux
323860,2006-01-18 00:48:52,Linux
323873,2006-01-18 02:52:24,Windows XP
323886,2006-01-18 05:14:14,All
323894,2006-01-18 06:45:49,Mac OS X
323902,2006-01-18 08:30:57,Windows 2000
323903,2006-01-18 08:41:02,All
323907,2006-01-18 09:11:37,All
323908,2006-01-18 09:37:38,Windows 2000
323910,2006-01-18 10:02:27,All
323917,2006-01-18 11:47:02,MacOS X
323918,2006-01-18 12:01:15,Linux
323923,2006-01-18 12:31:27,Windows XP
323924,2006-01-18 12:31:34,All
323925,2006-01-18 12:33:25,Linux
323926,2006-01-18 12:33:54,All
323927,2006-01-18 12:38:45,Windows XP
323928,2006-01-18 13:43:39,Linux
323930,2006-01-18 12:46:29,Linux
323934,2006-01-18 12:57:01,Mac OS X
323940,2006-01-18 13:30:56,Mac OS X
323945,2006-01-18 14:04:28,Windows 2000
323946,2006-01-18 14:25:15,All
323947,2006-01-18 14:30:47,Linux
323958,2006-01-18 15:58:03,All
323959,2006-01-18 16:25:00,Windows XP
323961,2006-01-18 16:33:48,All
323973,2006-01-18 19:53:57,Windows XP
323978,2006-01-18 21:28:31,All
323979,2006-01-18 21:36:32,All
323988,2006-01-18 23:29:44,Windows XP
323997,2006-01-19 02:45:49,AIX
323999,2006-01-19 02:39:59,Windows XP
324008,2006-01-19 04:42:43,Linux
324010,2006-01-19 04:52:45,All
324011,2006-01-19 05:44:03,MacOS X
324018,2006-01-19 06:45:28,Windows XP
324019,2006-01-19 07:04:07,Windows XP
324026,2006-01-19 08:48:43,All
324027,2006-01-19 08:58:26,All
324029,2006-01-19 09:05:07,Linux
324030,2006-01-19 09:07:03,Linux
324031,2006-01-19 09:11:23,Windows XP
324036,2006-01-19 09:51:05,Windows XP
324043,2006-01-19 11:33:06,Linux
324046,2006-01-19 11:46:48,Mac OS X
324058,2006-01-19 13:22:52,All
324072,2006-01-19 14:27:04,Linux
324074,2006-01-19 15:11:04,All
324078,2006-01-19 15:41:29,Windows XP
324079,2006-01-19 15:59:05,All
324092,2006-01-19 20:20:26,All
324095,2006-01-19 20:54:34,Linux
324096,2006-01-19 21:29:00,All
324097,2006-01-19 22:00:54,Linux
324109,2006-01-20 00:04:00,All
324117,2006-01-20 02:05:27,All
324122,2006-01-20 02:47:24,Mac OS X
324124,2006-01-20 03:01:58,All
324128,2006-01-20 04:48:20,Windows XP
324131,2006-01-20 05:27:32,Windows XP
324133,2006-01-20 05:42:11,Windows NT
324134,2006-01-20 05:51:59,Windows NT
324142,2006-01-20 06:24:34,Windows XP
324145,2006-01-20 06:56:47,Windows XP
324151,2006-01-20 07:39:23,Windows XP
324158,2006-01-20 08:07:49,Linux
324159,2006-01-20 08:10:36,All
324161,2006-01-20 08:47:49,All
324162,2006-01-20 09:03:06,Windows XP
324171,2006-01-20 11:06:44,Windows XP
324182,2006-01-20 13:14:14,All
324183,2006-01-20 13:38:28,All
324193,2006-01-20 14:59:01,Windows XP
324203,2006-01-20 17:04:05,Linux
324205,2006-01-20 17:17:14,Windows XP
324213,2006-01-20 20:14:47,All
324218,2006-02-18 03:16:35,Windows XP
324223,2006-01-20 22:08:06,Linux
324228,2006-01-21 00:16:12,Windows XP
324239,2006-01-21 05:27:47,Windows XP
324240,2006-01-21 05:28:06,OS/2
324253,2006-01-21 08:57:50,All
324260,2006-01-21 10:11:35,BeOS
324278,2006-01-21 12:34:20,All
324285,2006-01-21 13:42:58,All
324299,2006-01-21 17:00:50,Linux
324318,2006-01-22 04:14:17,MacOS X
324327,2006-01-22 06:37:34,Windows XP
324340,2006-01-22 09:37:04,Windows XP
324363,2006-01-22 13:33:47,Windows XP
324370,2006-01-22 16:39:10,All
324377,2006-01-22 21:26:14,Windows XP
324378,2006-01-22 21:50:16,Linux
324388,2006-01-23 00:46:59,Windows NT
324396,2006-01-23 01:50:01,Windows XP
324406,2006-01-23 03:53:35,Windows XP
324408,2006-01-23 04:14:23,Windows XP
324414,2006-01-23 05:12:48,Linux
324418,2006-01-23 06:02:30,Mac OS X
324422,2006-01-23 07:14:02,Windows XP
324441,2006-01-23 11:52:51,Mac OS X
324465,2006-01-23 15:31:13,Linux
324468,2006-01-23 16:01:35,All
324472,2006-01-23 16:49:30,All
324476,2006-01-23 18:21:40,Linux
324482,2006-01-23 19:36:25,Mac OS X
324483,2006-01-23 20:29:32,All
324496,2006-01-23 23:52:03,Windows XP
324500,2006-01-24 00:36:54,Linux
324532,2006-01-24 09:28:03,Windows 2000
324533,2006-01-24 09:28:04,Windows XP
324537,2006-01-24 10:15:09,Windows 2000
324542,2006-01-24 10:32:11,Windows XP
324544,2006-01-24 10:44:16,Windows XP
324560,2006-01-24 12:35:09,Windows XP
324561,2006-01-24 12:35:45,Windows XP
324572,2006-01-24 14:25:31,All
324592,2006-01-24 17:40:26,All
324599,2006-01-24 20:06:57,Linux
324600,2006-01-24 20:17:27,Linux
324601,2006-01-24 20:19:55,Linux
324611,2006-01-25 00:12:17,Windows XP
324626,2006-01-25 02:06:29,All
324635,2006-01-25 05:06:14,Linux
324645,2006-01-25 06:23:05,Linux
324649,2006-01-25 06:53:17,All
324650,2006-01-25 07:00:22,Linux
324653,2006-01-25 07:44:58,Windows XP
324660,2006-01-25 08:28:59,Windows XP
324661,2006-01-25 08:30:43,All
324681,2006-01-25 09:53:25,Windows XP
324683,2006-01-25 10:08:16,Windows XP
324685,2006-01-25 10:20:52,All
324688,2006-01-25 10:26:35,Windows XP
324690,2006-01-25 10:31:26,Windows XP
324694,2006-01-25 10:52:11,Linux
324698,2006-01-25 11:02:30,Windows 2000
324700,2006-01-25 11:29:30,All
324705,2006-01-25 12:05:18,Linux
324706,2007-06-18 23:49:35,Windows XP
324707,2006-01-25 12:20:54,Windows XP
324711,2006-01-25 12:40:03,Linux
324712,2006-01-25 12:50:43,Windows XP
324718,2006-01-25 13:41:57,Windows 2000
324719,2006-01-25 13:50:59,All
324723,2006-01-25 14:19:14,All
324724,2006-01-25 14:22:19,Windows XP
324729,2006-01-25 16:17:06,Windows XP
324733,2006-01-25 16:54:50,All
324738,2006-01-25 17:32:44,All
324746,2006-01-25 19:46:31,Windows XP
324767,2006-01-26 00:08:24,Windows XP
324770,2006-01-26 00:28:55,Linux
324775,2006-01-26 01:26:17,All
324786,2006-01-26 03:45:16,Linux
324796,2006-01-26 06:01:22,Windows XP
324803,2006-01-26 06:47:16,Windows XP
324806,2006-01-26 07:05:54,Windows XP
324807,2006-01-26 07:06:15,All
324808,2006-01-26 07:21:13,Linux
324813,2006-01-26 07:57:21,Windows XP
324815,2006-01-26 08:24:19,All
324819,2006-01-26 08:52:50,Windows XP
324823,2006-01-26 09:12:42,Windows Server 2003
324824,2006-01-26 09:14:27,Windows XP
324825,2006-01-26 09:23:08,Windows XP
324828,2006-01-26 09:30:44,Linux
324836,2006-01-26 10:30:26,All
324842,2006-01-26 11:20:02,Windows XP
324844,2006-01-26 11:40:03,Windows XP
324852,2006-01-26 12:21:45,All
324855,2006-01-26 12:37:28,Mac OS X
324857,2006-01-26 12:47:33,Windows XP
324863,2006-01-26 13:25:59,Windows XP
324865,2006-01-26 13:31:27,All
324866,2006-01-26 13:37:22,Windows XP
324870,2006-06-23 09:04:52,Linux
324871,2006-01-26 14:17:48,All
324875,2006-01-26 14:45:21,All
324883,2006-01-26 16:53:32,Linux
324885,2006-01-26 17:22:12,Windows XP
324892,2006-01-26 19:15:34,All
324896,2006-01-26 20:07:52,Windows XP
324909,2006-01-26 22:37:38,Mac OS X
324911,2006-01-26 23:56:55,Mac OS X
324915,2006-01-27 01:16:37,Windows 98
324918,2006-01-27 02:08:50,Mac OS X
324921,2006-01-27 02:49:11,Windows XP
324922,2006-01-27 02:55:10,Mac OS X
324936,2006-01-27 05:12:22,Windows XP
324938,2006-01-27 05:21:44,Mac OS X
324939,2006-01-27 05:32:59,All
324955,2006-01-27 09:22:57,All
324956,2006-01-27 09:27:17,Windows XP
324960,2006-01-27 09:41:39,Windows XP
324963,2006-01-27 10:20:13,Windows XP
324967,2006-01-27 11:31:34,Windows XP
324969,2006-01-27 11:52:15,Linux
324980,2006-01-27 13:34:22,Windows XP
324981,2006-01-27 13:38:34,Linux
324988,2006-01-27 14:36:56,All
324995,2006-01-27 16:59:36,Windows XP
325005,2006-01-27 19:49:27,Linux
325006,2006-01-27 20:04:05,Linux
325015,2006-01-28 00:16:56,Windows XP
325024,2006-01-28 02:37:14,Windows XP
325047,2006-01-28 06:49:57,Windows XP
325058,2006-01-28 09:48:21,Linux
325059,2006-01-28 10:05:27,All
325064,2006-01-28 11:05:28,Windows XP
325066,2006-01-28 12:03:06,Mac OS X
325069,2006-01-28 12:18:39,Windows XP
325070,2006-01-28 12:21:53,Windows XP
325073,2006-01-28 12:44:18,Linux
325096,2006-01-28 17:39:12,Windows XP
325100,2006-01-28 18:31:12,All
325115,2006-01-29 00:23:47,Windows XP
325129,2006-01-29 06:57:11,All
325132,2006-01-29 07:56:10,Windows XP
325147,2006-01-29 11:44:04,Mac OS X
325150,2006-01-29 12:10:56,All
325165,2006-01-29 14:05:21,Mac OS X
325177,2006-01-29 16:04:24,All
325180,2006-01-29 16:15:50,Windows XP
325182,2006-01-29 16:52:17,Windows XP
325189,2006-01-29 17:47:31,Windows 2000
325200,2006-01-29 23:40:39,Linux
325202,2006-01-29 23:56:59,Linux
325206,2006-01-30 00:41:03,Linux
325209,2006-01-30 01:24:32,Linux
325213,2006-01-30 03:01:47,AIX
325218,2006-01-30 04:35:27,Windows XP
325221,2006-01-30 04:51:27,Linux
325222,2006-01-30 04:55:23,Windows XP
325229,2006-01-30 06:06:23,All
325245,2006-01-30 09:20:25,Linux
325256,2006-01-30 11:12:55,Windows XP
325260,2006-01-30 11:39:34,Mac OS X
325262,2006-01-30 11:59:42,Windows XP
325269,2006-01-30 13:43:48,All
325270,2006-01-30 14:08:47,Windows XP
325276,2006-01-30 15:17:24,All
325279,2006-01-30 15:47:37,Windows XP
325283,2006-01-30 16:37:58,All
325292,2006-01-30 18:55:24,Windows XP
325297,2006-01-30 20:37:26,Linux
325318,2006-01-31 02:26:56,Windows 2000
325321,2006-01-31 05:00:22,Windows XP
325327,2006-01-31 06:40:09,Windows 2000
325336,2006-01-31 08:15:32,Mac OS X
325366,2006-01-31 12:33:58,Linux
325373,2006-01-31 12:49:03,Windows 2000
325377,2006-01-31 13:05:39,Windows XP
325378,2006-01-31 13:14:18,Linux
325381,2006-01-31 13:27:13,All
325386,2006-01-31 14:18:44,Windows XP
325395,2006-01-31 15:35:41,Windows XP
325400,2006-01-31 17:49:28,Windows XP
325403,2006-01-31 18:46:38,All
325404,2006-01-31 19:30:01,All
325405,2006-01-31 19:47:11,All
325407,2006-01-31 20:05:34,Windows XP
325410,2006-01-31 20:47:33,Mac OS X
325412,2006-01-31 21:00:59,All
325418,2006-01-31 22:37:51,Windows XP
325421,2006-01-31 23:21:29,Linux
325425,2006-02-01 00:31:08,All
325426,2006-02-01 00:36:03,All
325434,2006-02-01 01:48:37,Windows XP
325444,2006-02-01 04:34:40,Windows XP
325447,2006-02-01 05:00:36,Mac OS X
325450,2006-02-01 05:20:06,Linux
325456,2006-02-01 06:35:38,OS/2
325465,2006-02-01 08:40:37,Windows XP
325479,2006-02-01 10:14:11,Linux
325486,2006-02-01 11:35:16,Windows XP
325505,2006-02-01 14:44:10,Windows XP
325507,2006-02-01 15:02:33,All
325513,2006-02-01 15:33:49,Windows XP
325521,2006-02-01 17:06:36,Windows XP
325525,2006-02-01 17:22:01,Windows XP
325526,2006-02-01 17:26:59,Windows XP
325532,2006-02-01 19:10:38,All
325537,2006-02-01 20:16:02,Linux
325540,2006-02-01 21:04:32,Windows XP
325543,2006-02-01 21:45:38,All
325545,2006-02-01 22:38:58,Windows XP
325547,2006-02-01 23:01:44,Windows XP
325556,2006-02-02 01:24:52,Linux
325557,2006-02-02 01:33:40,All
325581,2006-02-02 05:48:04,Windows XP
325611,2006-02-02 08:56:51,Linux
325613,2006-02-02 09:00:45,Windows XP
325614,2006-02-02 09:01:54,Linux
325616,2006-02-02 09:04:55,Linux
325617,2006-02-02 09:05:47,Linux
325620,2006-02-02 09:22:03,Windows XP
325629,2006-02-02 10:38:35,All
325638,2006-02-02 11:58:43,Windows XP
325647,2006-02-02 12:52:40,Windows XP
325653,2006-02-02 13:30:12,Windows XP
325666,2006-02-02 15:00:58,Mac OS X
325680,2006-02-02 16:55:18,Windows XP
325685,2006-09-12 03:32:20,Windows Vista
325688,2006-02-02 18:48:07,Windows XP
325694,2006-02-02 20:32:55,All
325697,2006-02-02 21:21:54,Mac OS X
325700,2006-02-02 22:29:56,Mac OS X
325702,2006-02-02 22:53:52,Windows XP
325716,2006-02-03 01:23:07,Linux
325721,2006-02-03 01:38:55,All
325725,2006-02-03 02:08:03,Windows XP
325728,2006-02-03 02:40:32,All
325730,2006-02-03 03:05:54,MacOS X
325731,2006-02-03 03:10:52,Windows XP
325733,2006-02-03 03:35:17,Mac OS X
325738,2006-02-03 04:01:06,Windows 2000
325744,2006-02-03 04:31:29,Windows XP
325756,2006-02-03 07:05:06,Windows XP
325765,2006-02-03 08:46:55,Mac OS X
325780,2006-02-03 10:07:02,Windows XP
325783,2006-02-03 10:12:07,Windows XP
325793,2006-02-03 12:04:43,Windows XP
325795,2006-02-03 12:47:54,Windows 2000
325802,2006-02-03 13:42:32,Windows XP
325814,2006-02-03 16:22:32,All
325815,2006-02-03 16:24:11,Linux
325816,2006-02-03 16:25:36,All
325833,2006-02-03 18:35:58,Linux
325835,2006-02-03 19:31:04,Windows XP
325855,2006-02-04 00:19:47,All
325863,2006-02-04 01:58:55,Linux
325875,2006-02-04 04:29:46,Windows XP
325887,2006-02-04 07:19:12,Windows XP
325889,2006-02-04 07:30:34,Windows 2000
325899,2006-02-04 09:25:57,Linux
325902,2006-02-04 10:26:44,OS/2
325906,2006-02-04 10:45:41,All
325912,2006-02-04 11:36:38,Linux
325925,2006-02-04 13:42:02,Linux
325940,2006-02-04 16:51:04,All
325945,2006-02-04 18:38:52,Windows XP
325947,2006-02-04 19:43:41,Windows XP
325951,2006-02-04 20:32:31,All
325960,2006-02-05 00:12:11,All
325964,2006-02-05 01:12:32,Mac OS X
325967,2006-02-05 02:05:21,Mac OS X
325980,2006-02-05 06:05:25,Windows XP
325984,2006-02-05 06:37:23,Mac OS X
325991,2006-02-05 07:42:31,Linux
326005,2006-02-05 11:02:12,Windows XP
326006,2006-02-05 12:09:31,Linux
326011,2006-02-05 12:57:13,Windows XP
326015,2006-02-05 13:21:53,Windows XP
326017,2006-02-05 13:37:48,All
326019,2006-02-05 14:04:28,Mac OS X
326027,2006-02-05 17:50:24,Windows XP
326033,2006-02-05 19:36:06,All
326034,2006-02-05 19:47:07,All
326040,2006-02-05 21:07:03,All
326062,2006-02-06 00:17:27,Linux
326071,2006-02-06 02:18:05,Windows XP
326085,2006-02-06 05:10:19,Windows 2000
326090,2006-02-06 06:13:21,All
326101,2006-02-06 08:03:04,Linux
326105,2006-02-06 09:06:42,Windows XP
326107,2006-02-06 09:26:52,All
326111,2006-02-06 09:52:25,Mac OS X
326123,2006-02-06 10:54:01,All
326143,2006-02-06 13:33:29,All
326152,2006-02-06 14:33:41,Linux
326153,2006-02-06 15:01:04,All
